DEPREG,MUPREG,MESREG,AÑOREG,DIAOCU,MESOCU,AÑOOCU,DEPOCU,MUPOCU,EDADHOM,EDADMUJ,PUEHOM,PUEMUJ,NACHOM,NACMUJ,ESCHOM,ESCMUJ,CIUOHOM,CIUOMUJ
1,0101,8,2015,4,6,2015,1,0101,999,999,9,9,320,124,9,9,98,98
1,0101,2,2016,24,6,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,9,2015,22,6,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,8,2015,15,6,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,7,2015,11,5,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,8,2015,29,5,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,3,2016,28,5,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,8,2015,28,5,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,7,2015,26,5,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,6,2015,26,5,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,7,2015,25,5,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,11,2015,22,5,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,8,2015,19,5,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,7,2015,18,5,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,9,2015,15,5,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,7,2015,15,5,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,8,2015,14,5,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,10,2015,13,5,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,7,2015,13,5,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,8,2015,12,5,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,8,2015,12,5,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,7,2015,12,5,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,6,2015,12,5,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,8,2015,11,5,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,8,2015,11,5,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,8,2015,11,5,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,8,2015,8,5,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,5,2015,8,5,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,5,2015,8,5,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,8,2015,7,5,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,8,2015,7,5,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,7,2015,7,5,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,11,2015,5,5,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,7,2015,18,5,2015,1,0101,32,29,9,9,320,320,9,9,98,98
1,0101,7,2015,26,5,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,10,2015,14,5,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,6,2015,14,4,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,9,2015,27,4,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,8,2015,9,4,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,6,2015,6,4,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,6,2015,23,4,2015,1,0101,999,999,9,9,320,720,9,9,98,98
1,0101,8,2015,30,4,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,8,2015,30,4,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,7,2015,28,4,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,8,2015,27,4,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,8,2015,27,4,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,6,2015,27,4,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,10,2015,22,4,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,9,2015,22,4,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,7,2015,22,4,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,6,2016,21,4,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,8,2015,21,4,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,6,2015,20,4,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,6,2015,20,4,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,2,2016,17,4,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,8,2015,16,4,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,8,2015,15,4,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,7,2015,15,4,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,5,2015,14,4,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,8,2015,13,4,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,6,2015,10,4,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,1,2016,7,4,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,5,2015,7,4,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,10,2015,6,4,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,10,2015,8,4,2015,1,0101,36,26,9,9,320,320,9,9,98,98
1,0101,7,2015,20,4,2015,1,0101,999,999,4,4,320,320,9,9,98,98
1,0101,8,2015,24,4,2015,1,0101,999,999,9,9,320,840,9,9,98,98
1,0101,6,2015,11,4,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,5,2015,11,3,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,8,2015,17,3,2015,1,0101,999,999,9,9,320,720,9,9,98,98
1,0101,9,2015,31,3,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,7,2015,31,3,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,9,2015,27,3,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,5,2015,27,3,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,6,2015,26,3,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,6,2015,26,3,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,6,2015,26,3,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,3,2016,25,3,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,8,2015,25,3,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,6,2015,25,3,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,5,2015,25,3,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,5,2015,25,3,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,7,2015,23,3,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,6,2015,23,3,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,5,2015,23,3,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,4,2015,23,3,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,5,2015,19,3,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,5,2015,19,3,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,8,2015,18,3,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,5,2015,18,3,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,5,2015,17,3,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,7,2015,16,3,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,4,2015,16,3,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,6,2015,12,3,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,5,2015,10,3,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,3,2015,9,3,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,12,2015,6,3,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,5,2015,6,3,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,5,2015,6,3,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,4,2015,6,3,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,5,2015,5,3,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,3,2015,2,3,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,6,2015,2,3,2015,1,0101,999,999,4,4,320,320,9,9,98,98
1,0101,7,2015,16,3,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,4,2015,12,3,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,5,2016,11,3,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,5,2015,26,2,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,8,2015,17,2,2015,1,0101,999,999,9,9,320,840,9,9,98,98
1,0101,8,2015,26,2,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,7,2015,26,2,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,6,2015,26,2,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,5,2015,23,2,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,5,2015,23,2,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,4,2015,23,2,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,3,2015,17,2,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,6,2015,16,2,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,4,2015,16,2,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,4,2015,13,2,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,3,2015,13,2,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,3,2015,13,2,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,12,2015,12,2,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,6,2015,12,2,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,6,2015,12,2,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,5,2015,12,2,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,3,2015,12,2,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,5,2015,10,2,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,5,2015,10,2,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,5,2015,10,2,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,3,2015,9,2,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,8,2015,5,2,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,5,2015,5,2,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,4,2015,5,2,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,4,2015,5,2,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,3,2015,5,2,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,6,2015,4,2,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,4,2015,3,2,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,3,2015,3,2,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,9,2015,2,2,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,4,2015,26,2,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,8,2015,3,2,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,2,2016,29,1,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,4,2015,29,1,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,3,2015,29,1,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,3,2015,29,1,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,4,2015,27,1,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,5,2015,26,1,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,3,2015,22,1,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,3,2015,21,1,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,11,2015,20,1,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,4,2015,20,1,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,5,2015,19,1,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,7,2015,15,1,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,3,2015,9,1,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,3,2015,9,1,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,4,2016,8,1,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,4,2015,8,1,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,7,2015,6,1,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,4,2015,5,1,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,3,2015,5,1,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,3,2015,9,1,2015,1,0101,999,999,4,4,320,320,9,9,98,98
1,0101,4,2015,22,1,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,5,2015,21,1,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0102,3,2015,21,1,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0104,3,2016,6,4,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0108,1,2016,13,10,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0108,11,2015,11,9,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0108,12,2015,13,8,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0109,12,2015,1,12,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0111,11,2015,19,10,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0111,2,2015,20,1,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0113,9,2015,13,8,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0114,6,2016,17,12,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0114,11,2015,25,9,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0114,7,2015,7,7,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0114,8,2015,30,6,2015,1,0101,999,999,9,9,320,222,9,9,98,98
1,0114,5,2015,28,4,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0115,1,2016,21,10,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0115,10,2015,6,10,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0115,1,2016,28,10,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0115,3,2016,15,10,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0115,12,2015,28,8,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0115,10,2015,7,8,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0115,10,2015,28,8,2015,1,0101,999,999,4,4,320,320,9,9,98,98
1,0115,4,2015,7,4,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0117,10,2015,9,10,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0117,3,2016,8,10,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0117,10,2015,20,8,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0117,6,2015,27,5,2015,1,0101,999,999,9,9,320,320,9,9,98,98
2,0208,10,2015,13,7,2015,1,0101,999,999,9,9,320,320,9,9,98,98
3,0301,6,2015,30,4,2015,1,0101,999,999,9,9,320,320,9,9,98,98
3,0308,3,2016,18,9,2015,1,0101,999,999,9,9,320,320,9,9,98,98
4,0401,12,2015,4,11,2015,1,0101,999,999,9,9,320,320,9,9,98,98
4,0401,9,2015,13,7,2015,1,0101,999,999,9,9,320,320,9,9,98,98
4,0401,4,2015,25,3,2015,1,0101,42,34,9,9,320,320,9,9,98,98
5,0501,6,2015,8,5,2015,1,0101,999,999,9,9,320,320,9,9,98,98
5,0501,6,2015,8,5,2015,1,0101,999,999,9,9,320,320,9,9,98,98
6,0601,11,2015,11,8,2015,1,0101,999,999,9,9,320,320,9,9,98,98
6,0601,4,2015,26,1,2015,1,0101,999,999,9,9,320,840,9,9,98,98
6,0606,10,2015,17,6,2015,1,0101,999,999,9,9,320,320,9,9,98,98
9,0901,2,2016,1,10,2015,1,0101,999,999,9,9,320,320,9,9,98,98
9,0902,4,2016,30,12,2015,1,0101,999,999,9,9,320,320,9,9,98,98
10,1001,5,2015,27,3,2015,1,0101,999,999,9,9,320,320,9,9,98,98
11,1101,9,2015,10,8,2015,1,0101,999,999,9,9,320,320,9,9,98,98
13,1301,8,2015,12,5,2015,1,0101,999,999,9,9,320,320,9,9,98,98
14,1401,12,2015,22,10,2015,1,0101,999,999,9,9,320,320,9,9,98,98
16,1601,12,2015,16,7,2015,1,0101,999,999,9,9,320,320,9,9,98,98
18,1804,1,2016,26,10,2015,1,0101,999,999,9,9,320,320,9,9,98,98
22,2202,8,2015,31,7,2015,1,0101,999,999,9,9,320,320,9,9,98,98
1,0101,11,2015,13,8,2015,1,0101,999,999,9,9,344,320,9,9,98,98
9,0901,2,2016,2,2,2015,9,0901,47,40,9,9,484,320,9,9,98,98
1,0101,11,2015,30,9,2015,1,0108,999,999,9,9,720,320,9,9,98,98
1,0101,3,2015,18,2,2015,1,0101,999,999,9,9,840,320,9,9,98,98
1,0101,2,2015,16,1,2015,1,0101,999,999,9,9,9999,9999,9,9,98,98
22,2203,8,2015,10,7,2015,22,2203,999,999,9,9,320,320,9,9,98,99
22,2201,4,2016,29,10,2015,22,2201,999,999,9,9,320,320,9,9,98,99
22,2201,11,2015,24,8,2015,22,2201,999,999,9,9,320,320,9,9,98,99
22,2201,12,2015,21,8,2015,22,2201,999,999,9,9,320,320,9,9,98,99
21,2101,4,2015,17,3,2015,21,2104,999,999,9,9,320,320,9,9,98,99
1,0101,5,2015,3,3,2015,20,2001,999,999,9,9,320,320,9,9,98,99
20,2001,2,2016,7,12,2015,20,2001,999,999,9,9,320,320,9,9,98,99
20,2001,12,2015,25,9,2015,20,2001,999,999,9,9,320,320,9,9,98,99
20,2001,12,2015,28,8,2015,20,2001,999,999,9,9,320,320,9,9,98,99
20,2001,1,2016,7,8,2015,20,2001,999,999,9,9,320,320,9,9,98,99
20,2001,9,2015,4,8,2015,20,2001,999,999,9,9,320,320,9,9,98,99
20,2001,9,2015,31,7,2015,20,2001,999,999,9,9,320,320,9,9,98,99
20,2001,8,2015,18,6,2015,20,2001,999,999,9,9,320,320,9,9,98,99
20,2001,6,2016,15,6,2015,20,2001,999,999,9,9,320,320,9,9,98,99
20,2001,7,2015,27,5,2015,20,2001,999,999,9,9,320,320,9,9,98,99
20,2001,7,2015,9,3,2015,20,2001,999,999,9,9,320,320,9,9,98,99
20,2001,10,2015,3,2,2015,20,2001,999,999,9,9,320,320,9,9,98,99
20,2002,8,2015,16,7,2015,20,2001,999,999,9,9,320,320,9,9,98,99
20,2002,7,2015,24,4,2015,20,2001,999,999,9,9,320,320,9,9,98,99
20,2011,11,2015,20,4,2015,20,2001,999,999,9,9,320,320,9,9,98,99
21,2101,8,2015,17,7,2015,20,2001,999,999,9,9,320,320,9,9,98,99
1,0101,9,2015,25,6,2015,18,1801,999,999,9,9,320,320,9,9,98,99
16,1615,10,2015,10,3,2015,18,1801,999,999,9,9,320,320,9,9,98,99
18,1801,3,2016,16,11,2015,18,1801,999,999,9,9,320,320,9,9,98,99
18,1801,10,2015,30,9,2015,18,1801,999,999,9,9,320,320,9,9,98,99
18,1801,3,2016,22,7,2015,18,1801,999,999,9,9,320,320,9,9,98,99
18,1801,2,2016,24,7,2015,18,1801,999,999,4,9,320,320,9,9,98,99
18,1801,10,2015,3,6,2015,18,1801,999,999,9,9,320,320,9,9,98,99
18,1801,5,2015,29,4,2015,18,1801,999,999,9,9,320,320,9,9,98,99
18,1801,8,2015,21,4,2015,18,1801,999,999,9,9,320,320,9,9,98,99
18,1801,4,2015,10,4,2015,18,1801,37,36,4,4,320,320,9,9,98,99
18,1801,5,2015,2,2,2015,18,1801,999,999,9,9,320,320,9,9,98,99
18,1801,7,2015,28,1,2015,18,1801,999,999,9,9,320,320,9,9,98,99
18,1802,7,2015,26,3,2015,18,1801,999,999,9,9,320,320,9,9,98,99
18,1804,5,2015,27,4,2015,18,1801,999,999,9,9,320,320,9,9,98,99
1,0101,5,2016,29,9,2015,17,1708,999,999,9,9,320,320,9,9,98,99
17,1712,5,2016,11,12,2015,17,1708,999,999,9,9,320,320,9,9,98,99
17,1703,1,2016,4,12,2015,17,1703,999,999,9,9,320,320,9,9,98,99
17,1703,2,2015,29,1,2015,17,1703,999,999,9,9,320,320,9,9,98,99
17,1701,6,2016,21,10,2015,17,1701,999,999,9,9,320,320,9,9,98,99
17,1701,7,2015,15,5,2015,17,1701,999,999,9,9,320,320,9,9,98,99
1,0101,9,2015,28,7,2015,16,1604,999,999,9,9,320,320,9,9,98,99
1,0101,7,2015,19,2,2015,12,1216,999,24,9,9,320,320,9,9,98,99
12,1213,3,2015,13,2,2015,12,1213,999,999,9,9,320,320,9,9,98,99
9,0901,12,2015,16,9,2015,9,0903,999,999,9,9,320,320,9,9,98,99
9,0901,4,2015,27,2,2015,9,0901,999,999,9,9,320,320,9,9,98,99
7,0710,10,2015,15,4,2015,7,0710,999,999,9,9,320,320,9,9,98,99
6,0611,7,2015,3,6,2015,6,0608,999,999,9,9,320,320,9,9,98,99
3,0304,3,2015,30,1,2015,3,0304,999,999,9,9,320,320,9,9,98,99
3,0301,3,2015,5,1,2015,3,0301,999,999,9,9,320,320,9,9,98,99
1,0115,12,2015,16,11,2015,1,0115,999,999,9,9,320,320,9,9,98,99
1,0101,1,2016,21,12,2015,1,0114,999,999,9,9,320,320,9,9,98,99
1,0101,10,2015,9,9,2015,1,0101,999,999,9,9,320,320,9,9,98,99
1,0101,10,2015,22,9,2015,1,0101,999,39,9,9,320,320,9,9,98,99
1,0101,9,2015,10,8,2015,1,0101,999,999,9,9,320,320,9,9,98,99
1,0101,8,2015,30,7,2015,1,0101,999,999,9,9,320,320,9,9,98,99
1,0101,1,2016,30,4,2015,1,0101,999,999,9,9,320,320,9,9,98,99
1,0103,2,2015,21,1,2015,1,0101,999,999,9,9,320,320,9,9,98,99
1,0104,2,2016,3,12,2015,1,0101,999,999,9,9,320,320,9,9,98,99
1,0101,7,2015,12,3,2015,1,0101,999,46,9,4,222,320,9,5,98,12
17,1703,11,2015,25,9,2015,18,1801,999,25,9,4,320,320,9,5,98,12
9,0901,12,2015,24,7,2015,9,0901,37,36,4,4,320,320,9,5,98,21
16,1616,4,2016,25,11,2015,16,1607,999,48,9,1,320,320,9,5,98,22
1,0101,8,2015,10,4,2015,1,0102,34,38,4,9,320,276,9,5,98,23
5,0513,12,2015,25,6,2015,1,0102,30,29,4,4,320,320,9,5,98,23
1,0101,9,2015,10,8,2015,1,0101,46,40,9,4,320,320,9,5,98,23
1,0109,3,2015,9,2,2015,1,0101,999,42,9,4,320,320,9,5,98,23
12,1201,9,2015,21,7,2015,12,1201,33,31,4,4,320,320,9,5,98,24
1,0114,7,2015,1,7,2015,1,0115,41,41,9,4,320,340,9,5,98,24
1,0101,2,2016,9,12,2015,1,0108,39,32,9,4,320,320,9,5,98,24
1,0101,6,2015,23,3,2015,1,0101,999,30,9,4,320,320,9,5,98,26
1,0101,2,2016,3,12,2015,1,0108,30,31,9,4,320,320,9,5,98,52
1,0101,9,2015,31,3,2015,1,0101,47,31,9,5,188,320,9,5,98,98
9,0901,12,2015,15,6,2015,9,0901,33,26,4,4,320,320,9,5,98,98
1,0101,8,2015,13,5,2015,1,0101,29,27,4,4,320,320,9,5,98,98
1,0101,3,2015,2,2,2015,1,0101,999,34,9,4,320,320,9,5,98,98
9,0901,9,2015,19,3,2015,9,0901,28,26,9,4,320,320,9,4,98,1
22,2203,9,2015,11,8,2015,19,1901,27,27,4,4,320,320,9,4,98,23
18,1801,4,2016,15,7,2015,18,1801,999,50,9,4,320,320,9,4,98,23
9,0901,5,2015,23,1,2015,9,0901,999,999,9,9,320,320,9,4,98,23
5,0501,3,2015,13,1,2015,5,0505,33,26,4,4,320,320,9,4,98,23
5,0502,12,2015,4,9,2015,5,0502,29,29,4,9,320,320,9,4,98,23
5,0501,11,2015,22,9,2015,5,0501,999,999,9,4,320,320,9,4,98,23
17,1701,8,2015,30,4,2015,1,0115,999,999,9,9,320,320,9,4,98,23
1,0114,6,2015,3,2,2015,1,0114,30,27,4,4,320,320,9,4,98,23
1,0101,12,2015,29,10,2015,1,0101,999,999,9,9,320,320,9,4,98,23
1,0111,10,2015,1,10,2015,1,0101,999,33,9,4,320,320,9,4,98,23
19,1903,3,2016,18,11,2015,19,1903,29,25,4,4,320,320,9,4,98,33
17,1704,12,2015,26,8,2015,17,1704,999,47,9,4,320,320,9,4,98,34
1,0101,1,2016,16,7,2015,1,0101,37,32,9,4,320,320,9,4,98,34
1,0101,3,2016,4,5,2015,1,0115,999,35,9,4,320,320,9,4,98,35
1,0101,12,2015,11,9,2015,1,0101,999,36,9,4,320,320,9,4,98,35
19,1907,12,2015,22,9,2015,19,1907,999,999,9,4,320,320,9,4,98,41
18,1804,7,2015,27,5,2015,18,1804,36,33,9,4,320,320,9,4,98,41
17,1701,8,2015,15,6,2015,17,1701,999,999,9,4,320,320,9,4,98,41
6,0614,1,2016,19,11,2015,6,0614,37,27,9,4,320,320,9,4,98,41
1,0101,11,2015,2,10,2015,1,0101,999,999,9,9,320,320,9,4,98,41
1,0101,10,2015,28,8,2015,1,0101,999,36,9,9,320,320,9,4,98,41
1,0101,10,2015,14,7,2015,1,0101,999,35,9,4,320,320,9,4,98,41
1,0101,4,2015,10,2,2015,1,0101,999,999,9,9,320,320,9,4,98,41
4,0415,11,2015,25,8,2015,1,0101,999,51,9,4,320,320,9,4,98,41
21,2101,12,2015,16,10,2015,21,2101,36,32,9,9,320,320,9,4,98,43
21,2101,9,2015,25,6,2015,21,2101,33,33,9,9,320,320,9,4,98,43
1,0114,1,2016,22,10,2015,1,0114,28,27,9,4,320,320,9,4,98,43
9,0901,6,2015,20,4,2015,9,0903,999,46,9,4,320,320,9,4,98,52
1,0101,1,2016,29,9,2015,1,0101,999,27,9,4,320,320,9,4,98,52
5,0512,5,2015,20,4,2015,1,0101,999,46,9,4,320,320,9,4,98,52
21,2101,4,2015,17,3,2015,21,2101,31,26,9,4,222,320,9,4,98,98
20,2008,3,2015,19,1,2015,20,2008,29,21,4,4,320,320,9,4,98,98
19,1901,8,2015,30,6,2015,19,1901,32,29,4,4,320,320,9,4,98,98
16,1603,1,2016,19,11,2015,16,1603,51,40,4,4,320,320,9,4,98,98
10,1013,5,2015,6,4,2015,10,1010,32,25,1,1,320,320,9,4,98,98
10,1001,5,2015,7,5,2015,10,1001,30,24,4,4,320,320,9,4,98,98
9,0920,9,2015,7,8,2015,9,0920,999,33,9,4,320,320,9,4,98,98
9,0920,2,2016,6,3,2015,9,0920,999,19,9,4,320,320,9,4,98,98
9,0920,9,2015,25,2,2015,9,0920,25,22,4,4,320,320,9,4,98,98
9,0901,10,2015,27,7,2015,9,0902,34,25,4,4,320,320,9,4,98,98
