DEPREG,MUPREG,MESREG,AÑOREG,DIAOCU,MESOCU,AÑOOCU,DEPOCU,MUPOCU,EDADHOM,EDADMUJ,PPERHOM,PPERMUJ,NACHOM,NACMUJ,ESCHOM,ESCMUJ,CIUOHOM,CIUOMUJ
5,0502,6,2016,28,4,2016,5,0504,999,999,9,9,320,320,9,9,98,41
5,0509,5,2016,4,2,2016,5,0509,48,30,9,4,320,320,9,3,98,41
16,1601,5,2016,18,3,2016,15,1501,54,55,4,4,320,320,4,3,98,41
1,0101,5,2016,28,4,2016,1,0101,31,26,4,4,320,320,3,3,98,41
2,0201,5,2016,30,3,2016,2,0201,26,18,4,4,320,320,3,3,98,41
9,0920,5,2017,16,12,2016,9,0920,26,23,4,4,320,320,3,3,98,41
1,0101,5,2017,2,11,2016,1,0101,33,30,9,9,320,320,9,9,98,41
1,0101,4,2017,28,11,2016,1,0101,26,27,4,4,320,320,3,3,98,41
13,1301,3,2017,29,12,2016,13,1301,36,36,4,4,320,320,3,3,98,41
17,1703,2,2016,28,1,2016,17,1703,37,37,4,4,320,320,3,3,98,41
21,2101,2,2017,30,11,2016,21,2101,38,36,9,9,320,320,9,9,98,41
9,0923,2,2017,19,9,2016,9,0923,42,43,9,9,320,320,9,9,98,41
11,1101,1,2017,28,11,2016,11,1101,28,26,4,4,320,320,3,3,98,41
1,0101,1,2017,13,12,2016,1,0101,999,999,9,9,320,320,9,9,98,41
1,0101,1,2017,30,6,2016,1,0101,999,999,9,9,320,320,9,9,98,41
22,2208,1,2017,26,7,2016,22,2208,999,999,9,9,320,320,9,9,98,41
8,0801,1,2017,2,12,2016,9,0910,999,999,9,9,320,320,9,9,98,41
1,0101,12,2016,28,9,2016,1,0101,999,999,9,9,320,320,9,9,98,41
1,0115,12,2016,13,12,2016,1,0101,35,38,4,9,320,320,3,9,98,41
1,0101,10,2016,25,7,2016,1,0101,999,38,9,4,320,320,9,3,98,41
1,0101,10,2016,25,8,2016,1,0101,35,32,4,4,320,320,2,3,98,41
1,0101,10,2016,1,8,2016,1,0101,999,999,9,9,320,320,9,9,98,41
1,0101,10,2016,1,9,2016,1,0101,999,999,9,9,320,320,9,9,98,41
1,0101,9,2016,4,7,2016,1,0101,31,27,4,4,320,320,3,3,98,41
1,0115,8,2016,2,6,2016,1,0115,999,999,9,9,320,320,9,9,98,41
9,0901,2,2017,20,12,2016,9,0901,43,31,4,4,320,320,3,3,98,41
1,0101,12,2016,4,11,2016,1,0101,41,34,9,9,320,320,9,9,98,41
11,1101,10,2016,5,9,2016,11,1102,999,999,9,9,320,320,9,9,98,41
9,0901,9,2016,29,7,2016,9,0901,999,64,9,4,320,320,9,3,98,41
1,0101,9,2016,25,7,2016,1,0108,29,28,4,4,320,320,3,3,98,41
1,0101,10,2016,7,9,2016,1,0101,999,999,9,9,320,320,9,9,98,42
1,0108,8,2016,8,6,2016,1,0108,999,37,9,4,320,320,9,3,98,42
1,0101,3,2017,9,8,2016,1,0108,28,26,9,4,320,320,9,3,98,42
1,0101,6,2016,15,1,2016,1,0101,30,33,4,4,320,320,3,3,98,42
1,0101,3,2017,9,12,2016,1,0108,31,25,4,4,320,320,3,3,98,42
18,1801,11,2016,19,10,2016,18,1801,27,35,4,4,320,320,1,3,98,43
9,0901,11,2016,20,7,2016,9,0901,999,999,9,9,320,320,9,9,98,43
18,1801,10,2016,29,9,2016,18,1801,32,32,9,9,320,320,9,3,98,43
18,1801,10,2016,15,6,2016,18,1801,999,42,9,4,320,320,9,3,98,43
9,0902,10,2016,27,7,2016,9,0902,26,25,4,9,320,320,3,3,98,43
1,0101,10,2016,20,7,2016,1,0101,33,36,4,4,320,320,2,3,98,43
1,0101,10,2016,7,7,2016,1,0101,39,30,9,9,320,320,9,9,98,43
3,0304,10,2016,26,7,2016,1,0101,999,999,9,9,320,320,9,9,98,43
1,0101,10,2016,12,7,2016,1,0101,999,999,9,9,320,320,9,9,98,43
1,0101,10,2016,27,5,2016,1,0101,999,999,9,9,320,320,9,9,98,43
1,0101,10,2016,24,2,2016,1,0101,31,36,4,9,320,320,3,9,98,43
12,1220,9,2016,29,4,2016,9,0920,28,27,4,4,320,320,9,3,98,43
18,1801,9,2016,19,4,2016,18,1801,26,27,9,4,320,320,2,3,98,43
9,0901,8,2016,17,5,2016,9,0901,29,37,1,9,320,320,9,3,98,43
11,1101,8,2016,7,6,2016,14,1401,29,27,4,4,320,320,4,4,98,43
5,0501,7,2016,25,3,2016,5,0501,999,37,9,4,320,320,9,3,98,43
1,0101,7,2016,28,6,2016,1,0101,25,26,4,4,320,320,3,3,98,43
1,0101,6,2016,15,4,2016,1,0101,40,32,4,4,320,320,3,3,98,43
11,1107,5,2016,15,1,2016,11,1107,24,20,4,4,320,320,3,3,98,43
17,1703,5,2017,5,5,2016,17,1703,28,26,4,4,320,320,2,3,98,43
8,0801,5,2016,12,4,2016,8,0801,999,41,9,9,320,320,9,9,98,43
3,0301,4,2016,16,3,2016,3,0301,24,27,4,4,320,320,3,4,98,43
1,0111,4,2016,18,2,2016,1,0111,44,32,9,9,320,320,9,9,98,43
1,0101,4,2016,22,2,2016,1,0101,49,999,4,9,320,320,9,9,98,43
1,0101,3,2017,16,12,2016,1,0101,24,25,4,4,320,320,3,3,98,43
1,0101,3,2016,19,2,2016,1,0101,36,36,9,9,320,320,3,3,98,43
1,0108,3,2016,20,1,2016,1,0101,999,999,9,9,320,320,9,9,98,43
9,0901,2,2017,20,7,2016,9,0901,37,37,5,4,320,320,3,3,98,43
1,0101,12,2016,7,11,2016,4,0401,35,38,9,4,320,320,9,3,98,43
1,0101,3,2016,8,2,2016,1,0115,31,24,4,9,320,320,9,9,98,43
2,0201,7,2016,20,6,2016,2,0201,31,28,4,4,320,320,9,3,98,44
1,0101,1,2017,4,10,2016,1,0101,72,62,4,9,320,170,4,9,98,44
1,0101,12,2016,12,10,2016,1,0101,55,47,4,4,320,320,4,3,98,44
4,0401,12,2016,31,5,2016,1,0108,40,39,9,9,320,320,9,9,98,44
1,0101,7,2016,7,6,2016,1,0108,999,999,9,9,320,320,9,9,98,44
1,0101,2,2016,3,2,2016,3,0301,34,34,4,4,320,320,0,9,98,44
18,1804,12,2016,17,10,2016,18,1804,999,28,9,4,320,320,1,3,99,41
1,0101,12,2016,10,8,2016,1,0101,34,31,4,4,320,320,4,4,99,41
22,2201,8,2016,10,6,2016,22,2201,33,29,9,4,320,320,9,3,99,41
9,0909,6,2016,7,3,2016,9,0909,999,31,4,4,320,320,9,3,99,41
1,0101,6,2016,23,4,2016,1,0101,27,24,9,4,320,320,9,9,99,41
1,0101,5,2016,5,4,2016,1,0108,999,999,9,9,320,320,0,9,99,41
1,0101,4,2016,25,2,2016,1,0101,999,999,9,9,320,320,9,9,99,41
1,0101,3,2016,25,1,2016,3,0306,29,25,4,4,320,320,9,3,99,41
2,0202,2,2017,16,12,2016,2,0202,37,23,9,4,320,320,0,3,99,41
1,0101,3,2016,3,2,2016,1,0101,999,999,9,9,320,320,9,9,99,42
1,0101,9,2016,24,6,2016,1,0101,26,25,9,4,320,320,0,3,99,42
18,1805,9,2016,12,8,2016,9,0920,58,999,9,9,320,320,9,9,99,43
5,0506,5,2016,22,2,2016,5,0506,999,42,9,4,320,320,9,3,99,43
16,1601,5,2017,4,10,2016,16,1610,999,42,9,1,320,320,0,3,99,43
1,0108,3,2017,3,11,2016,1,0108,999,999,9,9,320,320,0,9,99,43
5,0507,2,2017,3,10,2016,5,0507,999,36,9,4,320,320,9,9,99,43
1,0101,6,2016,25,4,2016,4,0401,999,999,9,9,320,643,9,9,99,44
1,0101,8,2016,19,4,2016,1,0117,27,28,4,4,320,320,4,3,11,52
1,0101,11,2016,18,8,2016,1,0101,33,32,4,4,320,320,4,3,24,51
1,0101,11,2016,26,9,2016,4,0401,35,33,4,4,320,188,4,9,21,51
1,0101,3,2017,6,10,2016,1,0102,67,53,4,4,320,320,4,4,21,52
1,0101,11,2016,20,9,2016,1,0101,63,50,4,4,320,320,4,3,22,52
1,0101,10,2016,10,9,2016,9,0901,57,54,4,4,320,320,4,3,24,52
16,1601,9,2016,16,3,2016,16,1601,27,30,4,4,320,320,4,4,25,52
16,1602,9,2016,29,7,2016,16,1601,999,999,4,4,320,320,9,9,26,52
1,0101,4,2016,17,2,2016,1,0102,35,32,9,9,320,320,4,3,26,52
1,0101,5,2016,14,4,2016,1,0101,31,34,4,4,320,320,4,3,26,52
1,0101,10,2016,18,7,2016,1,0101,999,999,9,9,320,320,9,9,35,51
22,2201,3,2017,28,12,2016,22,2201,29,28,4,4,320,320,3,3,34,54
1,0101,1,2017,3,11,2016,1,0101,999,999,9,9,320,320,9,9,41,51
1,0101,9,2016,29,7,2016,1,0108,999,999,9,9,320,320,9,2,43,51
22,2202,7,2016,9,5,2016,22,2202,33,33,4,4,320,320,3,2,43,51
1,0101,6,2016,18,1,2016,1,0102,52,44,4,4,320,320,3,1,43,51
12,1221,4,2016,18,2,2016,12,1221,71,65,4,4,320,320,3,1,43,51
9,0920,7,2016,28,6,2016,9,0920,999,999,9,9,320,320,9,0,43,52
1,0115,4,2016,29,3,2016,1,0101,999,999,9,9,320,320,9,9,43,52
1,0101,12,2016,25,8,2016,1,0101,45,56,4,9,320,723,3,0,43,52
22,2202,1,2017,16,9,2016,22,2202,26,20,4,4,320,320,3,2,43,52
9,0901,5,2016,11,3,2016,9,0901,39,35,1,4,320,320,3,9,43,52
9,0920,6,2017,14,6,2016,9,0920,34,23,4,4,320,320,1,2,51,51
1,0101,9,2016,5,7,2016,1,0101,38,35,4,4,320,320,1,1,52,51
18,1804,8,2016,14,3,2016,18,1804,33,25,4,4,320,320,1,1,52,51
1,0115,12,2016,29,11,2016,1,0115,33,50,4,4,320,320,2,1,52,51
1,0101,6,2016,10,2,2016,1,0101,44,40,4,4,320,320,1,1,52,51
1,0101,12,2016,5,9,2016,1,0101,999,999,9,9,320,320,9,9,54,51
13,1301,12,2016,7,10,2016,13,1301,50,50,4,4,320,320,3,4,52,52
22,2202,10,2016,8,8,2016,22,2201,34,30,4,4,320,320,1,1,52,52
1,0117,10,2016,7,10,2016,1,0110,24,25,4,1,320,320,2,2,52,52
1,0101,10,2016,4,7,2016,1,0101,28,27,4,4,320,320,3,3,52,52
3,0301,10,2016,11,8,2016,3,0301,54,51,4,4,320,320,3,3,52,52
1,0101,9,2016,11,4,2016,1,0101,38,34,4,4,320,320,1,1,52,52
5,0510,9,2016,1,4,2016,1,0101,34,38,4,4,320,320,3,3,52,52
1,0101,9,2016,29,8,2016,1,0101,999,999,9,9,320,320,9,9,52,52
1,0101,8,2016,17,6,2016,1,0109,61,50,4,4,320,320,2,1,52,52
14,1408,7,2016,24,5,2016,14,1408,24,21,1,1,320,320,1,1,52,52
1,0101,7,2016,30,6,2016,19,1904,47,35,4,4,320,320,2,2,52,52
1,0101,7,2016,29,3,2016,1,0101,40,38,9,9,320,320,9,9,52,52
1,0113,6,2016,31,3,2016,1,0113,999,999,9,9,320,320,9,9,52,52
16,1601,6,2016,19,5,2016,16,1601,39,999,9,9,320,320,9,9,52,52
1,0101,5,2016,19,2,2016,6,0608,37,43,4,4,320,320,3,1,52,52
1,0101,5,2017,19,9,2016,1,0101,35,35,4,4,320,320,4,4,52,52
12,1201,5,2016,26,2,2016,12,1201,42,44,4,4,320,320,3,4,52,52
1,0101,3,2017,13,10,2016,1,0101,40,39,4,4,320,320,4,4,52,52
1,0101,3,2016,17,2,2016,1,0101,50,46,4,4,320,320,4,4,52,52
1,0101,1,2017,19,8,2016,1,0115,43,36,4,4,320,320,3,3,52,52
1,0101,11,2016,4,8,2016,1,0101,999,999,9,9,320,320,9,9,51,52
1,0117,8,2016,24,5,2016,1,0117,33,29,4,4,320,320,3,2,51,52
1,0101,2,2017,14,7,2016,1,0108,31,32,4,4,320,320,3,3,52,52
1,0101,6,2016,8,6,2016,1,0101,999,999,9,9,320,320,9,9,52,52
10,1020,6,2016,25,4,2016,1,0101,999,40,9,4,320,320,9,2,72,51
3,0303,7,2016,20,6,2016,3,0303,35,37,4,4,320,320,2,3,71,52
12,1210,6,2016,16,5,2016,12,1210,29,26,4,4,320,320,3,2,72,52
1,0101,5,2017,29,4,2016,9,0920,37,45,9,9,320,320,2,0,72,52
19,1901,1,2017,6,7,2016,19,1901,32,26,4,4,320,320,2,2,72,52
9,0901,3,2017,19,7,2016,9,0901,999,999,9,9,320,320,9,9,75,52
5,0502,5,2016,7,4,2016,1,0101,999,999,9,9,320,320,0,9,75,52
1,0101,6,2016,17,5,2016,1,0101,33,35,4,4,320,320,3,3,72,52
1,0101,2,2017,11,7,2016,1,0101,999,999,9,9,320,320,9,9,72,52
1,0101,4,2016,29,2,2016,6,0605,999,47,9,4,320,320,9,1,83,51
1,0117,10,2016,8,8,2016,1,0117,32,31,4,4,320,320,2,9,81,51
22,2201,4,2017,8,12,2016,22,2214,999,34,9,4,320,320,0,1,83,51
9,0901,1,2017,8,11,2016,9,0901,35,37,4,1,320,320,1,3,83,51
5,0511,11,2016,17,8,2016,5,0511,35,35,1,1,320,320,1,1,81,52
1,0105,6,2016,14,4,2016,1,0105,33,30,9,4,320,320,9,9,81,52
19,1901,8,2016,12,5,2016,19,1901,31,41,4,4,320,320,1,1,83,52
1,0101,10,2016,7,9,2016,1,0114,27,29,4,4,320,320,2,3,83,52
1,0101,10,2016,26,8,2016,1,0101,999,999,9,9,320,320,0,0,81,52
1,0101,12,2016,6,10,2016,1,0101,999,999,9,9,320,222,9,9,83,52
5,0506,6,2016,9,5,2016,5,0506,33,21,4,4,320,320,1,1,83,52
1,0101,3,2016,3,2,2016,14,1419,30,27,4,4,320,320,1,1,83,52
17,1705,1,2017,15,6,2016,1,0101,999,999,9,9,320,320,9,9,83,52
16,1601,3,2017,16,8,2016,16,1601,999,40,9,1,320,320,9,1,83,52
1,0101,3,2017,15,12,2016,1,0101,39,40,4,4,320,320,1,2,83,52
19,1904,11,2016,15,7,2016,19,1904,55,52,4,4,320,320,1,2,92,51
21,2101,11,2016,3,8,2016,21,2107,33,44,4,4,320,320,0,2,92,51
19,1901,10,2016,5,7,2016,19,1901,45,41,4,4,320,320,1,1,92,51
6,0608,6,2016,14,4,2016,6,0608,34,24,4,4,320,320,3,3,92,51
6,0612,5,2016,13,4,2016,6,0612,49,45,4,4,320,320,1,2,92,51
21,2101,12,2016,26,10,2016,21,2101,67,48,4,4,320,320,2,0,92,52
9,0923,10,2016,13,9,2016,9,0923,30,30,4,4,320,320,1,3,92,52
3,0304,6,2016,25,4,2016,3,0304,999,999,9,9,320,320,9,9,92,52
1,0111,5,2017,14,11,2016,1,0108,44,999,4,9,320,320,1,9,92,52
15,1505,9,2016,14,7,2016,15,1506,30,25,4,4,320,320,1,1,92,52
1,0101,2,2017,23,11,2016,1,0117,42,37,4,9,320,320,2,0,96,52
13,1312,8,2016,18,5,2016,13,1312,999,43,9,4,320,320,9,1,92,52
6,0611,1,2017,12,12,2016,6,0611,52,46,4,4,320,320,2,2,92,52
1,0101,4,2016,8,3,2016,1,0101,30,33,9,4,320,320,3,4,98,51
3,0308,1,2017,11,8,2016,3,0310,27,25,4,4,320,320,3,3,98,51
1,0101,5,2017,25,11,2016,1,0101,45,44,4,9,320,320,4,3,98,51
1,0101,9,2016,8,3,2016,1,0117,25,24,4,4,320,320,2,3,98,51
1,0101,8,2016,8,7,2016,1,0101,30,29,4,4,320,320,3,1,98,51
9,0901,7,2016,10,3,2016,9,0901,999,43,9,4,320,320,9,4,98,51
1,0102,6,2016,20,4,2016,1,0102,999,27,9,4,320,320,9,2,98,51
4,0401,5,2017,11,11,2016,4,0401,31,26,9,1,320,320,9,2,98,51
9,0901,3,2016,19,1,2016,9,0901,999,31,9,9,320,320,9,9,98,51
9,0901,11,2016,18,10,2016,9,0901,999,58,9,4,320,320,0,3,98,51
15,1501,7,2016,31,5,2016,15,1501,30,22,4,1,320,320,3,2,98,51
1,0101,11,2016,3,10,2016,1,0101,999,999,9,9,320,320,9,9,98,52
8,0801,9,2016,21,6,2016,8,0801,999,38,9,9,320,320,9,0,98,52
1,0101,9,2016,20,5,2016,1,0103,40,41,4,4,320,320,9,0,98,52
1,0101,5,2017,25,11,2016,1,0101,32,34,4,4,320,320,3,4,98,52
8,0801,2,2016,7,1,2016,8,0801,29,28,1,1,320,320,1,3,98,52
20,2007,1,2017,25,10,2016,20,2011,999,43,9,4,320,320,9,1,98,52
1,0101,7,2016,19,4,2016,1,0101,999,999,9,9,320,320,0,0,98,52
1,0101,7,2016,4,2,2016,20,2001,32,33,4,4,320,320,3,4,98,52
1,0101,9,2016,12,7,2016,1,0101,27,24,4,4,320,320,2,1,98,52
9,0922,11,2016,14,9,2016,1,0115,999,999,9,9,320,320,9,9,98,52
1,0101,10,2016,8,9,2016,1,0108,999,999,9,9,320,320,9,9,98,52
8,0801,1,2017,8,11,2016,8,0801,999,999,9,9,320,320,9,9,98,52
5,0511,9,2016,28,4,2016,5,0511,28,26,4,9,320,320,3,0,98,52
1,0115,7,2016,21,6,2016,1,0115,25,22,9,4,320,320,1,1,98,52
9,0901,7,2016,19,4,2016,9,0901,999,999,4,9,320,320,9,9,98,52
1,0101,4,2017,7,3,2016,1,0101,999,999,9,9,320,320,9,9,98,52
9,0920,2,2017,28,12,2016,9,0920,33,999,9,9,320,320,1,9,98,52
5,0512,6,2016,19,4,2016,1,0101,33,33,4,4,320,320,3,3,98,52
1,0101,9,2016,14,7,2016,22,2216,26,18,4,4,320,320,3,1,98,53
9,0901,5,2017,1,2,2016,9,0901,999,45,9,4,320,320,9,3,98,53
1,0101,9,2016,21,6,2016,1,0105,999,44,9,4,320,320,9,1,99,51
1,0101,11,2016,19,9,2016,1,0101,999,50,9,4,320,320,0,2,99,51
5,0506,3,2017,2,8,2016,5,0506,999,36,9,4,320,320,9,1,99,51
1,0101,7,2016,11,5,2016,1,0101,47,44,4,4,320,320,3,3,99,52
22,2202,5,2017,11,10,2016,22,2201,999,36,9,4,320,320,9,1,99,52
1,0101,10,2016,21,6,2016,1,0101,999,999,9,9,320,320,9,9,99,52
5,0513,12,2016,26,9,2016,5,0506,999,49,9,4,320,320,9,4,99,52
1,0101,2,2017,27,5,2016,16,1609,999,33,4,4,320,320,0,3,99,52
1,0106,11,2016,6,6,2016,1,0106,999,34,9,4,320,320,9,1,99,53
1,0101,7,2016,12,5,2016,1,0101,999,999,9,9,320,320,9,0,3,75
1,0103,3,2017,14,12,2016,1,0103,999,39,9,4,320,320,9,3,23,75
8,0801,11,2016,19,8,2016,8,0801,999,999,5,5,320,320,9,9,52,75
8,0806,3,2016,15,2,2016,8,0806,37,26,1,1,320,320,9,0,52,75
5,0501,11,2016,10,8,2016,5,0501,57,54,4,9,320,320,1,0,74,75
13,1301,11,2016,4,10,2016,13,1302,45,39,9,4,320,320,0,2,72,75
13,1320,11,2016,7,9,2016,13,1320,45,39,9,4,320,320,0,2,72,75
1,0101,8,2016,29,6,2016,1,0102,999,999,9,4,320,320,9,9,75,75
1,0114,9,2016,2,9,2016,1,0114,57,45,4,4,320,320,1,1,71,75
3,0301,5,2016,21,4,2016,3,0302,54,40,4,4,320,320,9,9,71,75
9,0915,8,2016,24,6,2016,9,0901,26,31,4,1,320,320,3,2,74,75
9,0901,12,2016,20,4,2016,9,0901,22,21,1,1,320,320,1,1,74,75
9,0916,9,2016,22,7,2016,9,0914,27,24,1,1,320,320,2,2,81,75
1,0101,3,2017,5,10,2016,1,0108,39,999,9,9,320,320,0,0,81,75
5,0513,11,2016,7,9,2016,5,0507,48,53,4,4,320,320,1,1,92,75
20,2011,11,2016,16,8,2016,20,2011,999,44,9,9,320,320,0,1,92,75
21,2101,11,2016,28,9,2016,21,2101,999,999,9,9,320,320,9,9,92,75
1,0101,6,2016,21,4,2016,12,1202,999,999,1,1,320,320,0,0,92,75
9,0906,4,2016,2,3,2016,9,0906,58,47,4,4,320,320,1,1,92,75
10,1008,3,2016,3,2,2016,10,1008,999,999,9,1,320,320,0,1,92,75
1,0101,9,2016,27,6,2016,1,0101,999,999,9,9,320,320,9,9,92,75
12,1217,7,2016,8,6,2016,12,1217,67,999,4,9,320,320,2,9,92,75
9,0916,4,2016,14,3,2016,9,0914,34,35,1,1,320,320,1,1,92,75
1,0101,11,2016,26,10,2016,1,0101,29,31,9,4,320,320,9,4,98,75
1,0101,2,2017,14,9,2016,1,0101,999,999,9,9,320,222,9,9,98,75
1,0114,8,2016,13,7,2016,1,0101,999,999,9,9,320,320,9,9,98,75
13,1301,2,2017,16,8,2016,13,1301,55,57,4,4,320,320,1,1,98,75
1,0101,12,2016,28,10,2016,1,0101,999,999,9,9,320,320,9,0,98,75
9,0920,5,2016,11,4,2016,9,0920,999,999,9,9,320,320,9,9,98,75
1,0115,12,2016,14,9,2016,1,0101,999,54,9,4,320,222,9,2,99,75
22,2205,1,2017,26,10,2016,22,2205,999,37,9,4,320,320,9,2,99,75
1,0101,11,2016,5,7,2016,1,0101,28,21,4,4,320,320,2,2,51,81
1,0101,10,2016,28,1,2016,1,0102,49,45,4,4,320,320,1,1,54,81
1,0101,1,2017,2,11,2016,1,0101,45,39,4,9,320,320,1,9,71,81
12,1202,12,2016,1,9,2016,12,1202,999,999,1,1,320,320,9,9,75,81
1,0101,10,2016,25,2,2016,1,0101,999,999,9,9,320,320,0,0,81,81
1,0101,2,2017,11,3,2016,1,0110,27,26,1,1,320,320,1,3,81,81
1,0114,1,2017,8,7,2016,1,0114,33,32,4,4,320,320,2,2,81,81
5,0501,1,2017,3,2,2016,5,0501,27,25,4,4,320,320,3,3,81,81
1,0101,5,2016,25,2,2016,1,0101,999,999,9,9,320,320,9,9,83,81
1,0101,7,2016,13,6,2016,1,0114,37,31,4,4,320,320,0,1,81,81
1,0103,11,2016,20,9,2016,1,0103,25,24,4,4,320,320,1,1,92,81
1,0102,4,2016,31,3,2016,1,0102,999,999,9,9,320,320,9,9,92,81
1,0115,2,2016,5,2,2016,1,0115,999,999,9,9,320,320,9,9,92,81
16,1610,1,2017,17,3,2016,16,1610,28,34,1,1,320,320,0,0,92,81
1,0116,9,2016,19,8,2016,1,0101,999,999,9,9,320,320,9,9,98,81
1,0101,7,2016,1,6,2016,6,0602,31,27,4,4,320,320,1,2,98,81
1,0115,5,2017,2,8,2016,1,0115,999,999,9,9,320,320,9,9,98,81
1,0114,4,2016,9,3,2016,1,0114,999,26,4,4,320,320,9,3,98,81
1,0101,2,2017,12,8,2016,1,0115,30,28,9,9,320,320,9,9,98,81
10,1003,1,2017,17,11,2016,10,1003,999,47,9,4,320,320,9,1,98,81
1,0101,1,2017,22,11,2016,1,0113,999,999,9,9,320,320,9,9,98,81
4,0401,11,2016,2,11,2016,4,0401,39,47,9,9,320,340,9,0,98,81
1,0102,5,2017,13,10,2016,1,0102,44,35,4,4,320,320,1,1,98,81
10,1003,12,2016,2,11,2016,10,1002,52,47,9,9,320,320,9,0,99,81
15,1501,1,2017,14,10,2016,15,1507,31,30,4,4,320,320,1,1,92,93
1,0101,7,2016,27,4,2016,1,0101,999,999,9,9,320,320,9,9,98,93
1,0101,10,2016,16,8,2016,1,0101,999,999,9,9,320,320,9,9,98,93
1,0101,1,2017,11,4,2016,1,0113,999,999,9,9,320,320,9,9,98,93
10,1003,4,2017,11,5,2016,10,1001,33,35,4,4,320,320,4,4,98,96
1,0101,3,2017,25,10,2016,1,0107,999,34,9,9,320,320,9,0,99,91
4,0401,4,2016,28,3,2016,4,0401,999,56,1,1,320,320,9,4,99,96
1,0101,11,2016,28,7,2016,1,0101,30,27,4,4,320,320,4,4,1,98
1,0101,1,2017,27,7,2016,16,1601,999,55,9,4,320,320,9,9,1,98
5,0509,10,2016,26,7,2016,5,0501,43,42,4,4,320,320,4,4,3,98
1,0101,9,2016,21,1,2016,1,0101,999,999,9,9,320,320,9,9,3,98
1,0101,4,2016,11,3,2016,1,0101,999,999,9,9,320,320,9,9,3,98
1,0101,10,2016,7,7,2016,1,0101,50,47,4,4,320,320,4,3,3,98
5,0509,3,2016,1,2,2016,9,0922,36,999,4,9,320,320,3,9,11,98
1,0101,3,2017,3,6,2016,1,0108,39,999,4,9,320,320,3,9,11,98
1,0101,7,2016,12,4,2016,1,0101,29,27,4,9,320,840,4,9,11,98
1,0101,9,2016,28,7,2016,1,0101,999,999,9,9,320,192,9,9,11,98
22,2201,3,2017,4,7,2016,1,0101,33,27,4,4,320,320,4,3,21,98
1,0101,2,2017,12,10,2016,1,0101,999,999,9,9,320,320,9,9,21,98
9,0920,1,2017,10,11,2016,9,0920,65,37,4,4,320,320,4,1,21,98
1,0101,11,2016,29,8,2016,1,0101,999,999,9,9,320,320,9,9,22,98
13,1301,4,2016,11,3,2016,13,1301,55,49,4,4,320,320,4,3,22,98
1,0101,4,2016,23,2,2016,16,1615,31,30,4,1,320,320,4,9,23,98
22,2210,3,2016,29,2,2016,22,2210,36,26,4,4,320,320,4,1,23,98
21,2101,12,2016,11,11,2016,21,2106,999,999,9,9,320,320,9,0,23,98
12,1216,10,2016,22,8,2016,12,1216,61,53,9,9,320,320,3,2,23,98
9,0914,10,2016,5,9,2016,9,0914,24,21,1,1,320,320,3,3,23,98
4,0403,9,2016,27,7,2016,4,0403,999,999,9,9,320,320,9,9,23,98
1,0101,8,2016,5,7,2016,1,0101,999,999,9,9,320,320,9,0,23,98
14,1418,7,2016,7,6,2016,14,1418,999,40,9,9,320,320,9,0,23,98
1,0101,7,2016,19,2,2016,1,0117,25,30,4,4,320,320,3,3,23,98
15,1504,5,2017,20,5,2016,15,1504,78,54,4,4,320,320,3,9,23,98
16,1608,4,2016,11,2,2016,16,1601,40,27,1,1,320,320,3,9,23,98
13,1303,3,2016,4,3,2016,13,1303,35,32,4,4,320,320,3,3,23,98
16,1610,3,2016,12,2,2016,16,1601,999,999,9,9,320,320,9,9,23,98
18,1801,2,2017,7,7,2016,18,1801,999,999,9,9,320,320,9,9,23,98
11,1101,1,2017,15,8,2016,11,1101,23,21,4,4,320,320,3,2,23,98
20,2008,11,2016,6,10,2016,20,2008,27,24,4,4,320,320,3,3,23,98
1,0101,6,2016,7,3,2016,1,0101,33,27,4,4,320,320,3,3,23,98
22,2201,4,2016,12,2,2016,1,0101,999,999,9,9,320,320,9,9,23,98
1,0101,12,2016,19,7,2016,1,0101,41,36,4,4,320,320,4,2,24,98
1,0101,2,2017,26,9,2016,1,0101,27,30,4,4,320,320,9,2,24,98
9,0920,12,2016,21,10,2016,9,0920,999,999,9,9,320,320,9,0,25,98
1,0101,1,2017,23,9,2016,1,0101,43,30,4,4,320,320,3,3,25,98
13,1301,1,2017,1,6,2016,13,1301,33,34,4,4,320,320,4,2,26,98
1,0108,1,2017,17,5,2016,1,0108,82,70,4,4,320,320,3,1,26,98
22,2202,7,2016,4,7,2016,22,2202,999,999,9,9,320,320,9,0,26,98
8,0801,10,2016,22,9,2016,8,0801,999,999,9,9,320,320,9,0,26,98
1,0101,9,2016,22,3,2016,1,0101,999,999,9,9,320,320,9,9,21,98
6,0601,7,2016,14,6,2016,6,0601,34,28,4,4,320,320,4,3,21,98
1,0101,10,2016,8,7,2016,1,0101,31,33,4,4,320,320,4,4,21,98
1,0101,10,2016,12,7,2016,1,0108,999,999,9,9,320,320,9,9,21,98
5,0503,5,2016,5,4,2016,3,0301,30,24,4,9,320,320,4,4,21,98
9,0901,5,2016,7,4,2016,9,0901,37,31,4,4,320,320,9,9,21,98
9,0901,3,2017,1,12,2016,9,0901,999,999,9,9,320,320,9,9,21,98
1,0101,11,2016,25,10,2016,1,0101,999,999,9,9,320,320,9,9,21,98
1,0101,3,2016,12,2,2016,1,0101,999,999,9,9,320,840,9,9,21,98
1,0101,10,2016,18,7,2016,3,0301,29,30,4,4,320,320,4,4,21,98
