DEPREG,MUPREG,MESREG,AÑOREG,DIAOCU,MESOCU,AÑOOCU,DEPOCU,MUPOCU,EDADHOM,EDADMUJ,PUEHOM,PUEMUJ,NACHOM,NACMUJ,ESCHOM,ESCMUJ,CIUOHOM,CIUOMUJ
17,1701,11,2022,17,10,2022,17,1701,999,999,9,9,320,320,9,9,23,97
18,1801,3,2022,27,1,2022,18,1801,34,25,4,4,320,320,5,9,23,97
19,1901,6,2022,12,1,2022,19,1901,29,27,4,4,320,320,9,4,23,23
19,1901,10,2022,11,5,2022,19,1901,33,29,4,4,320,320,4,9,23,34
19,1901,12,2022,12,9,2022,19,1901,999,999,9,9,320,320,9,1,23,97
20,2001,7,2022,29,3,2022,20,2001,38,42,4,4,320,320,9,4,23,23
20,2001,9,2022,22,6,2022,20,2001,36,34,4,4,320,320,4,4,23,33
20,2001,11,2022,28,4,2022,20,2001,27,24,4,4,320,320,4,4,23,97
20,2007,2,2022,3,2,2022,20,2001,37,34,4,4,320,320,4,4,23,97
20,2011,3,2022,4,1,2022,20,2001,999,999,9,9,320,320,4,9,23,99
1,0101,8,2022,17,6,2022,21,2101,999,999,9,9,320,840,9,9,23,22
21,2101,8,2022,26,4,2022,21,2101,26,28,4,4,320,320,4,9,23,23
21,2101,10,2022,21,6,2022,21,2101,29,27,4,4,320,320,4,4,23,23
21,2101,3,2022,9,2,2022,21,2101,999,999,9,9,320,320,9,9,23,23
21,2101,7,2022,8,6,2022,21,2101,36,35,9,4,320,320,4,4,23,23
21,2101,6,2022,11,3,2022,21,2101,999,999,9,9,320,320,9,9,23,23
21,2101,8,2022,24,6,2022,21,2101,999,999,9,9,320,840,9,9,23,32
21,2101,3,2022,21,2,2022,21,2101,32,32,4,4,320,320,4,5,23,51
21,2101,2,2023,23,11,2022,21,2101,29,25,4,4,320,320,4,2,23,97
21,2101,6,2022,18,5,2022,21,2101,38,34,9,9,320,320,4,9,23,97
21,2101,1,2023,26,9,2022,21,2101,999,999,9,9,320,320,9,1,23,97
21,2101,6,2022,10,3,2022,21,2101,37,22,4,4,320,320,4,4,23,97
21,2101,3,2023,23,2,2022,21,2101,49,53,4,4,320,320,4,4,23,97
21,2101,1,2023,3,11,2022,21,2101,999,999,9,9,320,320,9,9,23,97
21,2101,3,2023,21,12,2022,21,2101,999,999,9,9,320,320,9,9,23,97
21,2101,11,2022,17,6,2022,21,2101,999,999,9,9,320,320,9,9,23,97
22,2216,4,2022,29,3,2022,22,2201,32,26,4,4,320,320,4,4,23,23
22,2201,11,2022,24,10,2022,22,2201,999,999,9,9,320,320,9,9,23,99
3,0302,7,2022,29,6,2022,3,0302,30,28,4,4,320,320,5,4,23,23
5,0502,7,2022,7,6,2022,5,0502,999,999,9,9,320,320,9,9,23,23
6,0601,10,2022,19,5,2022,6,0602,999,999,9,9,320,320,9,9,23,23
6,0601,8,2022,16,6,2022,6,0602,61,50,4,4,320,320,4,4,23,23
1,0114,5,2022,13,5,2022,6,0602,30,29,4,4,320,320,4,4,23,35
6,0601,5,2022,21,4,2022,6,0602,35,30,4,4,320,320,4,2,23,97
6,0602,3,2022,21,3,2022,6,0602,45,43,1,4,320,320,4,5,23,97
8,0802,3,2023,28,12,2022,8,0802,32,32,1,1,320,320,4,4,23,97
9,0902,8,2022,17,6,2022,9,0902,37,29,1,1,320,320,5,4,23,97
10,1002,1,2023,10,10,2022,10,1002,999,36,9,9,320,320,9,4,23,23
12,1202,10,2022,28,6,2022,12,1202,52,47,4,4,320,320,4,4,23,97
15,1503,5,2022,16,3,2022,15,1502,32,29,1,1,320,320,5,4,23,32
15,1502,5,2022,12,4,2022,15,1502,36,25,5,4,320,320,4,2,23,97
15,1501,11,2022,25,8,2022,15,1502,33,31,9,9,320,320,5,2,23,97
20,2006,3,2023,16,2,2022,19,1902,40,38,4,9,320,320,9,1,23,97
20,2001,1,2023,3,11,2022,20,2002,28,26,4,4,320,320,4,4,23,97
22,2202,4,2022,1,3,2022,22,2202,40,36,4,4,320,320,4,4,23,23
1,0101,1,2023,14,10,2022,1,0103,30,26,4,4,320,320,4,4,23,34
10,1001,9,2022,30,3,2022,10,1003,37,30,4,4,320,320,4,4,23,43
10,1003,9,2022,11,8,2022,10,1003,35,30,4,4,320,320,5,5,23,43
10,1003,11,2022,7,9,2022,10,1003,32,31,4,4,320,320,9,4,23,97
14,1401,3,2023,7,12,2022,14,1403,51,36,4,4,320,320,4,4,23,23
17,1703,3,2022,6,1,2022,17,1703,36,29,4,4,320,320,4,4,23,33
17,1701,8,2022,3,8,2022,17,1703,40,40,4,4,320,320,9,9,23,43
21,2101,12,2022,18,10,2022,21,2103,34,28,4,4,320,320,5,5,23,52
4,0404,3,2022,15,2,2022,4,0404,34,27,1,1,320,320,5,5,23,34
1,0111,6,2022,16,6,2022,6,0604,37,36,9,5,320,320,4,4,23,23
7,0701,11,2022,1,8,2022,7,0704,58,57,4,4,320,320,4,4,23,23
9,0904,4,2022,17,3,2022,9,0904,34,33,1,1,320,320,4,4,23,32
9,0901,12,2022,7,12,2022,9,0904,39,33,4,4,320,320,4,4,23,31
10,1001,7,2022,20,4,2022,10,1004,43,40,4,4,320,320,4,4,23,23
10,1004,8,2022,16,6,2022,10,1004,39,37,1,1,320,320,4,1,23,97
11,1104,3,2022,17,2,2022,11,1104,24,23,4,4,320,320,4,4,23,23
9,0901,6,2022,6,6,2022,11,1104,53,53,9,9,320,320,9,4,23,23
13,1304,10,2022,24,10,2022,13,1304,999,999,9,9,320,320,9,9,23,99
14,1404,8,2022,29,6,2022,14,1404,36,31,1,1,320,320,4,4,23,41
15,1504,10,2022,7,6,2022,15,1504,999,999,9,9,320,320,4,4,23,23
16,1604,9,2022,19,8,2022,16,1604,44,45,4,4,320,320,5,5,23,23
16,1604,2,2023,20,12,2022,16,1604,999,999,9,9,320,320,9,9,23,99
17,1704,12,2022,15,2,2022,17,1704,48,44,4,4,320,320,4,4,23,23
17,1705,9,2022,26,7,2022,17,1704,41,27,4,4,320,320,5,4,23,34
17,1701,5,2022,18,3,2022,17,1704,45,41,4,4,320,320,9,1,23,97
17,1701,6,2022,28,4,2022,17,1704,43,41,4,4,320,320,5,5,23,97
18,1804,4,2022,9,3,2022,18,1804,26,27,4,4,320,320,4,9,23,33
18,1801,12,2022,5,8,2022,18,1804,39,36,4,9,320,320,4,9,23,99
19,1904,2,2023,25,10,2022,19,1904,35,33,4,4,320,320,4,2,23,51
21,2101,12,2022,21,9,2022,21,2104,41,26,4,4,320,320,4,3,23,97
1,0111,1,2022,4,1,2022,1,0105,31,24,4,5,320,320,4,2,23,97
20,2007,11,2022,26,5,2022,8,0805,27,27,4,4,320,320,4,4,23,33
13,1305,9,2022,7,7,2022,13,1305,38,33,4,4,320,320,4,4,23,23
14,1405,6,2022,5,5,2022,14,1405,30,30,1,1,320,320,4,1,23,97
20,2007,5,2022,29,3,2022,15,1505,30,25,4,9,320,320,4,9,23,97
1,0111,10,2022,22,9,2022,17,1705,28,28,4,4,320,320,4,4,23,23
17,1705,2,2023,12,10,2022,17,1705,34,25,4,4,320,320,4,3,23,97
17,1712,7,2022,17,6,2022,17,1705,31,30,4,4,320,320,4,3,23,97
20,2001,3,2022,14,2,2022,18,1805,999,999,9,9,320,320,9,9,23,97
20,2005,10,2022,10,5,2022,20,2005,51,46,4,4,320,320,4,4,23,23
21,2101,6,2022,25,4,2022,21,2105,39,37,4,4,320,320,4,4,23,23
22,2205,7,2022,5,7,2022,22,2205,26,29,4,4,320,320,4,5,23,12
1,0101,5,2022,18,2,2022,1,0106,35,36,4,4,320,320,4,5,23,22
1,0101,1,2023,17,11,2022,1,0106,32,28,4,4,320,320,6,5,23,26
1,0101,2,2022,20,1,2022,1,0106,39,39,4,5,320,720,4,2,23,97
1,0114,6,2022,16,3,2022,6,0606,34,29,4,4,320,320,4,4,23,41
9,0901,6,2022,31,5,2022,9,0906,47,999,9,9,320,320,9,9,23,99
10,1006,2,2023,7,3,2022,10,1006,34,29,4,4,320,320,4,4,23,97
14,1406,7,2022,19,5,2022,14,1406,33,31,1,1,320,320,4,5,23,23
16,1605,4,2022,11,2,2022,16,1606,48,26,4,1,320,320,4,4,23,23
21,2101,6,2022,9,5,2022,21,2106,999,999,9,9,320,320,9,9,23,33
10,1003,2,2023,14,12,2022,4,0407,36,38,1,1,320,320,4,4,23,23
5,0514,7,2022,5,7,2022,5,0507,31,26,4,4,320,320,5,4,23,97
7,0707,12,2022,18,10,2022,7,0707,36,34,1,1,320,320,4,5,23,23
7,0719,10,2022,18,8,2022,7,0707,34,33,1,1,320,320,4,9,23,97
10,1007,6,2022,4,4,2022,10,1007,36,34,4,4,320,320,4,9,23,23
12,1207,6,2022,1,6,2022,12,1207,39,30,4,4,320,320,4,5,23,22
12,1207,12,2022,26,5,2022,12,1207,40,39,1,4,320,320,4,4,23,23
15,1507,1,2023,8,11,2022,15,1507,26,33,4,4,320,320,4,4,23,34
15,1501,2,2023,3,11,2022,15,1507,26,25,4,4,320,320,4,9,23,43
15,1507,5,2022,4,3,2022,15,1507,37,32,4,4,320,320,4,3,23,97
15,1501,12,2022,26,9,2022,15,1507,35,39,9,4,320,320,9,9,23,97
20,2007,7,2022,20,4,2022,20,2007,40,33,4,4,320,320,5,5,23,23
20,2001,12,2022,19,8,2022,20,2007,35,32,4,4,320,320,5,5,23,97
21,2101,7,2022,18,5,2022,21,2107,999,999,9,9,320,320,9,9,23,97
22,2207,12,2022,1,12,2022,22,2207,37,38,4,4,320,320,4,9,23,23
1,0101,5,2022,10,5,2022,1,0108,35,32,4,4,320,320,4,5,23,23
1,0101,5,2023,6,12,2022,1,0108,999,999,9,9,320,720,9,9,23,26
1,0101,10,2022,7,9,2022,1,0108,999,999,9,9,320,320,9,9,23,26
1,0101,8,2022,12,8,2022,1,0108,25,22,4,4,320,320,4,4,23,35
1,0101,2,2022,12,1,2022,1,0108,32,32,4,4,320,320,4,3,23,97
1,0101,1,2023,8,12,2022,1,0108,31,31,9,9,320,320,4,4,23,97
6,0601,3,2022,4,2,2022,6,0608,33,25,9,4,320,320,4,4,23,23
6,0608,8,2022,21,7,2022,6,0608,39,34,4,4,320,320,4,2,23,97
6,0601,10,2022,9,9,2022,6,0608,45,48,4,4,320,320,4,4,23,97
9,0901,8,2022,9,8,2022,9,0908,36,32,1,1,320,320,4,2,23,97
10,1008,11,2022,17,11,2022,10,1008,999,999,9,9,320,320,9,9,23,23
10,1008,7,2022,30,5,2022,10,1008,26,29,4,4,320,320,4,4,23,32
11,1108,4,2022,21,4,2022,11,1108,999,999,9,9,320,320,9,9,23,23
15,1508,4,2022,11,3,2022,15,1508,28,32,1,1,320,320,4,4,23,23
16,1601,3,2022,18,2,2022,16,1608,61,999,4,9,320,320,5,9,23,99
19,1905,1,2023,23,6,2022,19,1908,28,21,4,4,320,320,9,4,23,33
20,2001,9,2022,19,7,2022,20,2008,40,29,4,5,320,340,4,4,23,33
6,0601,10,2022,5,9,2022,6,0609,47,47,4,4,320,320,4,2,23,97
9,0909,6,2022,1,4,2022,9,0909,26,31,1,1,320,320,4,4,23,32
9,0901,2,2022,7,2,2022,9,0909,999,999,9,9,320,320,9,9,23,97
13,1301,11,2022,7,11,2022,13,1309,37,34,1,1,320,320,4,2,23,97
17,1712,5,2022,29,3,2022,17,1709,26,25,4,1,320,320,4,4,23,97
20,2010,11,2022,3,10,2022,20,2009,31,31,4,4,320,320,4,4,23,43
1,0111,11,2022,11,1,2022,1,0110,36,38,4,4,320,320,4,4,23,23
6,0601,3,2022,24,2,2022,6,0610,25,22,4,4,320,320,4,4,23,97
7,0701,7,2022,13,6,2022,7,0710,51,48,9,9,320,320,4,4,23,41
9,0922,11,2022,24,10,2022,10,1010,34,26,1,4,320,320,4,4,23,97
14,1416,3,2022,14,1,2022,14,1410,30,29,1,1,320,320,4,4,23,34
1,0101,6,2022,9,5,2022,16,1610,23,22,1,4,320,320,4,4,23,23
16,1601,1,2023,7,3,2022,16,1610,36,35,1,1,320,320,4,4,23,41
16,1610,9,2022,18,2,2022,16,1610,36,24,1,4,320,320,5,4,23,97
17,1710,7,2022,18,5,2022,17,1710,35,35,4,4,320,320,4,4,23,23
17,1710,1,2023,16,11,2022,17,1710,36,37,4,4,320,320,4,4,23,23
1,0108,8,2022,25,7,2022,17,1710,38,30,4,4,320,320,4,3,23,97
1,0111,2,2022,24,2,2022,1,0111,27,28,4,4,320,320,4,4,23,23
6,0601,9,2022,23,8,2022,6,0611,38,34,4,9,320,320,5,4,23,41
12,1215,9,2022,4,4,2022,12,1211,26,29,4,4,320,320,4,4,23,32
13,1311,9,2022,4,5,2022,13,1311,34,27,4,4,320,320,4,2,23,97
21,2101,7,2022,2,6,2022,20,2011,44,36,4,4,320,320,4,5,23,23
20,2011,4,2022,29,3,2022,20,2011,37,34,4,4,320,320,5,5,23,23
22,2211,9,2022,13,5,2022,22,2211,31,32,4,4,320,320,4,4,23,23
14,1412,10,2022,17,6,2022,14,1412,38,27,1,1,320,320,4,1,23,97
14,1401,11,2022,20,7,2022,14,1412,34,32,1,1,320,320,4,3,23,97
14,1412,4,2022,7,1,2022,14,1412,33,25,4,4,320,320,4,4,23,97
15,1508,2,2023,3,6,2022,16,1612,34,28,1,1,320,320,4,4,23,97
17,1712,10,2022,20,9,2022,17,1712,34,31,4,4,320,320,4,4,23,41
17,1709,12,2022,8,11,2022,17,1712,36,33,4,4,320,320,4,4,23,41
1,0102,11,2022,21,10,2022,17,1712,34,32,4,4,320,320,4,4,23,97
5,0512,5,2022,11,4,2022,5,0513,65,63,4,4,320,320,4,4,23,43
5,0506,4,2022,8,2,2022,5,0513,999,999,4,4,320,320,9,9,23,99
14,1413,4,2022,17,2,2022,14,1413,35,26,1,1,320,320,4,4,23,23
14,1401,1,2023,25,10,2022,14,1413,29,25,1,1,320,320,9,4,23,97
17,1713,3,2023,23,8,2022,17,1713,36,24,4,4,320,320,4,4,23,43
6,0602,9,2022,8,8,2022,22,2213,37,25,4,4,320,320,4,3,23,97
1,0114,12,2022,17,11,2022,1,0114,38,35,4,4,320,320,4,4,23,97
6,0601,9,2022,24,6,2022,6,0614,36,43,4,4,320,320,4,4,23,23
6,0601,2,2022,12,1,2022,6,0614,39,30,4,9,320,320,4,9,23,23
14,1401,12,2022,26,10,2022,14,1414,33,31,4,4,320,320,4,4,23,23
14,1414,7,2022,30,3,2022,14,1414,39,38,1,1,320,320,4,4,23,23
22,2214,5,2022,21,4,2022,22,2214,39,36,4,4,320,320,4,4,23,23
1,0115,6,2022,30,3,2022,22,2214,32,36,4,4,320,320,4,4,23,43
21,2101,9,2022,27,7,2022,22,2214,999,58,9,4,320,320,4,3,23,52
1,0101,10,2022,7,9,2022,1,0115,50,47,4,4,320,320,4,4,23,41
1,0115,9,2022,4,8,2022,1,0115,43,31,9,4,320,320,9,4,23,42
1,0114,9,2022,1,9,2022,1,0115,29,25,4,5,320,320,4,3,23,97
3,0302,2,2023,24,8,2022,3,0315,39,39,9,4,320,320,5,5,23,23
9,0901,2,2022,18,1,2022,9,0915,39,33,4,4,320,320,5,2,23,97
12,1215,9,2022,14,8,2022,12,1215,40,28,4,4,320,320,9,4,23,23
12,1215,4,2023,19,8,2022,12,1215,46,50,4,4,320,320,5,5,23,97
14,1415,8,2022,24,6,2022,14,1415,35,22,1,4,320,320,5,3,23,97
14,1415,10,2022,5,9,2022,14,1415,999,999,9,9,320,320,9,9,23,99
22,2215,8,2022,5,8,2022,22,2215,27,40,4,4,320,320,4,4,23,41
22,2215,12,2022,7,10,2022,22,2215,34,25,4,4,320,320,4,3,23,97
9,0901,5,2023,5,7,2022,9,0916,28,21,1,1,320,320,9,3,23,97
12,1215,5,2022,28,4,2022,12,1216,28,24,4,4,320,320,4,5,23,97
16,1616,10,2022,2,9,2022,16,1616,36,29,1,1,320,320,4,4,23,23
1,0106,2,2023,29,12,2022,22,2216,37,34,4,4,320,320,4,4,23,32
1,0101,12,2022,28,11,2022,1,0117,45,44,4,4,320,320,5,5,23,23
1,0114,7,2022,20,6,2022,9,0917,33,31,4,4,320,320,4,4,23,33
9,0920,5,2022,4,3,2022,9,0917,38,29,4,4,320,320,4,9,23,97
9,0920,5,2022,17,2,2022,9,0917,26,24,4,4,320,320,4,4,23,97
10,1009,6,2022,29,3,2022,10,1017,34,24,1,1,320,320,4,2,23,97
7,0719,7,2022,4,5,2022,7,0718,999,65,9,1,320,320,9,4,23,23
10,1018,5,2022,21,2,2022,10,1018,25,26,4,4,320,320,4,4,23,23
13,1324,5,2022,18,3,2022,13,1318,37,27,1,4,320,320,4,3,23,97
14,1401,11,2022,9,8,2022,14,1418,32,32,5,5,320,320,4,4,23,97
12,1219,7,2022,18,3,2022,12,1219,26,25,4,9,320,320,4,4,23,23
3,0305,1,2022,6,1,2022,14,1419,29,27,4,4,320,320,4,2,23,97
1,0101,6,2022,3,3,2022,9,0920,34,31,4,4,320,320,5,4,23,97
10,1004,4,2022,31,1,2022,10,1020,31,26,4,4,320,320,4,4,23,97
10,1020,8,2022,5,7,2022,10,1020,38,23,4,4,320,320,4,4,23,97
14,1420,5,2022,11,4,2022,14,1420,34,35,1,4,320,320,4,2,23,97
9,0921,3,2022,25,2,2022,9,0921,34,27,4,4,320,320,4,4,23,97
9,0901,11,2022,13,9,2022,9,0923,40,42,4,4,320,320,4,5,23,97
11,1101,12,2022,22,12,2022,13,1323,29,20,1,4,320,320,4,2,23,97
13,1324,4,2022,28,1,2022,13,1324,35,34,4,1,320,320,5,5,23,24
12,1225,3,2022,8,3,2022,12,1225,33,999,4,9,320,320,4,9,23,99
13,1325,4,2023,19,9,2022,13,1325,30,27,1,1,320,320,4,4,23,34
12,1227,10,2022,24,8,2022,12,1227,30,24,4,5,320,320,9,3,23,97
13,1327,6,2022,15,6,2022,13,1327,27,23,1,1,320,320,4,3,23,97
13,1327,8,2022,18,8,2022,13,1327,28,24,1,4,320,320,4,3,23,97
12,1230,4,2022,25,3,2022,12,1230,29,27,4,4,320,320,4,3,23,53
13,1331,2,2022,23,2,2022,13,1331,35,32,9,9,320,320,4,9,23,97
13,1301,8,2022,4,7,2022,13,1332,35,29,4,4,320,320,4,4,23,97
2,0201,12,2022,9,11,2022,1,0101,43,44,4,4,320,320,5,5,24,21
1,0101,5,2022,17,3,2022,1,0101,43,43,4,4,320,320,5,5,24,23
1,0101,3,2022,18,2,2022,1,0101,50,42,4,4,320,320,5,5,24,23
1,0101,10,2022,20,9,2022,1,0101,999,999,9,9,320,320,5,9,24,23
1,0101,1,2023,16,11,2022,1,0101,48,31,4,4,320,320,6,5,24,23
1,0106,4,2022,21,3,2022,1,0101,999,999,9,9,320,320,5,9,24,23
9,0901,5,2022,11,5,2022,1,0101,38,44,4,4,320,320,5,5,24,24
1,0101,12,2022,6,12,2022,1,0101,999,999,9,9,320,320,9,9,24,24
1,0101,8,2022,20,6,2022,1,0101,51,47,4,4,320,320,5,5,24,25
1,0101,4,2023,1,9,2022,1,0101,42,42,9,4,320,320,9,5,24,26
6,0602,4,2022,6,4,2022,1,0101,39,41,4,9,320,840,5,6,24,26
1,0101,10,2022,31,8,2022,1,0101,42,43,4,4,320,320,5,5,24,26
1,0101,9,2022,23,8,2022,1,0101,37,34,4,4,320,320,5,5,24,26
1,0101,7,2022,15,6,2022,1,0101,38,42,9,4,10,320,9,5,24,26
1,0101,3,2022,23,2,2022,1,0101,999,999,9,9,320,320,9,9,24,26
1,0101,9,2022,12,8,2022,1,0101,45,38,4,4,320,320,5,4,24,31
1,0102,9,2022,29,6,2022,1,0101,40,41,4,4,320,320,5,5,24,34
1,0101,3,2023,5,12,2022,1,0101,50,47,4,4,320,320,5,4,24,41
1,0101,1,2023,12,12,2022,1,0101,999,999,9,9,320,320,9,9,24,41
1,0101,3,2023,20,12,2022,1,0101,32,30,4,4,320,320,5,4,24,43
1,0101,3,2022,11,3,2022,1,0101,39,33,4,4,320,320,5,4,24,43
1,0101,7,2022,13,5,2022,1,0101,44,39,4,4,320,320,5,4,24,43
4,0401,5,2022,18,5,2022,1,0101,43,46,4,4,320,320,5,4,24,97
1,0101,6,2022,18,1,2022,1,0101,52,37,4,4,320,320,5,5,24,97
1,0101,11,2022,18,10,2022,1,0101,45,43,4,4,320,320,6,5,24,97
1,0101,4,2022,28,3,2022,1,0101,40,39,4,4,320,320,5,4,24,97
1,0101,8,2022,7,7,2022,1,0101,28,26,4,4,320,320,5,4,24,97
6,0602,8,2022,2,6,2022,1,0101,41,38,4,4,320,320,5,5,24,97
1,0101,8,2022,20,7,2022,1,0101,24,24,4,5,320,320,4,4,24,97
1,0101,6,2022,16,5,2022,1,0101,31,32,4,4,320,320,6,5,24,97
1,0101,2,2023,12,12,2022,1,0101,46,44,4,4,320,320,6,5,24,97
1,0115,10,2022,11,10,2022,1,0101,45,40,4,4,320,320,5,6,24,97
3,0301,8,2022,23,8,2022,3,0301,39,27,4,4,320,320,5,4,24,51
1,0101,9,2022,8,9,2022,3,0301,60,52,4,4,320,320,5,5,24,97
7,0701,1,2023,2,12,2022,7,0701,42,37,1,1,320,320,5,5,24,12
9,0901,8,2022,15,8,2022,9,0901,35,33,1,4,320,320,5,5,24,21
9,0916,9,2022,19,9,2022,9,0901,36,40,4,4,320,320,5,5,24,23
9,0901,12,2022,20,12,2022,9,0901,35,34,9,9,320,320,5,5,24,52
9,0901,10,2022,24,10,2022,9,0901,28,27,1,9,320,320,9,1,24,97
10,1001,4,2022,15,2,2022,10,1001,40,30,4,4,320,320,5,5,24,23
1,0101,4,2023,12,12,2022,13,1301,34,36,4,4,320,320,5,4,24,23
1,0101,5,2022,3,5,2022,13,1301,30,21,4,4,320,320,5,3,24,97
16,1602,7,2022,18,1,2022,16,1601,50,34,9,4,320,320,5,4,24,97
18,1801,7,2022,18,4,2022,18,1801,41,23,4,4,320,320,6,4,24,97
1,0101,9,2022,6,9,2022,1,0102,33,30,4,4,320,320,4,4,24,33
1,0101,12,2022,1,2,2022,1,0102,999,999,9,9,320,320,9,9,24,97
3,0302,8,2022,3,8,2022,3,0302,50,56,4,4,320,320,5,6,24,97
4,0401,6,2022,18,5,2022,4,0403,36,35,9,1,320,320,5,5,24,26
17,1701,2,2023,22,12,2022,17,1703,52,34,4,4,320,320,5,4,24,51
17,1712,12,2022,2,12,2022,17,1703,39,31,4,4,320,320,5,4,24,75
1,0101,4,2023,18,10,2022,3,0304,31,30,1,4,320,320,6,4,24,97
19,1902,10,2022,13,9,2022,19,1904,42,40,4,4,320,320,5,4,24,97
3,0301,9,2022,1,9,2022,1,0105,27,25,4,4,320,320,5,4,24,97
5,0501,4,2023,1,12,2022,5,0506,43,41,4,4,320,320,5,4,24,41
9,0916,3,2022,28,3,2022,5,0506,45,52,4,4,320,320,5,4,24,81
15,1507,12,2022,26,8,2022,15,1507,45,39,4,4,320,320,5,5,24,23
1,0101,9,2022,13,6,2022,1,0108,47,41,4,9,320,320,5,1,24,97
1,0101,8,2022,21,6,2022,1,0108,31,31,4,4,320,320,5,4,24,97
9,0901,8,2022,22,8,2022,9,0909,36,30,4,4,320,320,5,4,24,97
13,1301,6,2022,11,4,2022,13,1312,33,36,4,1,320,320,5,4,24,23
17,1712,6,2022,18,5,2022,17,1712,53,30,4,4,320,320,5,4,24,43
17,1712,3,2022,18,1,2022,17,1712,30,29,4,4,320,320,5,4,24,97
4,0416,2,2023,21,10,2022,4,0414,32,31,4,4,320,320,5,5,24,23
1,0101,9,2022,2,8,2022,10,1014,41,999,4,9,320,320,4,9,24,97
1,0102,10,2022,6,10,2022,1,0116,37,36,4,4,320,320,4,3,24,97
10,1001,6,2022,16,6,2022,9,0919,49,43,4,4,320,320,5,4,24,23
9,0901,10,2022,6,9,2022,9,0923,46,45,1,1,320,320,6,4,24,97
1,0101,1,2023,5,12,2022,1,0101,40,39,4,4,320,320,5,5,25,12
1,0101,4,2022,1,3,2022,1,0101,31,34,9,4,320,320,9,5,25,21
1,0101,8,2022,7,7,2022,1,0101,31,29,4,9,320,340,5,9,25,22
1,0101,12,2022,14,10,2022,1,0101,44,41,4,4,320,320,5,5,25,25
1,0101,6,2022,27,4,2022,1,0101,45,34,4,4,320,320,5,9,25,26
4,0401,5,2022,25,3,2022,1,0101,48,48,4,9,320,320,5,5,25,26
1,0101,6,2022,19,5,2022,1,0101,37,40,4,4,320,320,5,4,25,31
1,0101,10,2022,27,9,2022,1,0101,41,25,4,4,320,320,5,4,25,35
6,0614,8,2022,21,7,2022,1,0101,48,39,4,4,320,320,5,4,25,41
1,0101,10,2022,1,8,2022,1,0101,999,999,9,9,320,320,9,9,25,41
1,0115,8,2022,6,6,2022,1,0101,999,999,9,9,320,320,9,1,25,97
1,0101,9,2022,12,8,2022,1,0101,41,37,4,4,320,320,5,4,25,97
1,0101,8,2022,7,7,2022,1,0101,38,36,4,4,320,320,5,5,25,97
1,0101,12,2022,14,11,2022,1,0101,999,999,9,9,320,320,9,9,25,97
1,0101,11,2022,19,9,2022,1,0101,34,34,4,4,320,320,5,5,25,97
9,0916,7,2022,28,6,2022,9,0901,34,34,4,4,320,320,5,5,25,22
2,0201,3,2022,16,2,2022,15,1501,38,36,4,4,320,320,5,5,25,23
1,0101,8,2022,25,7,2022,21,2101,41,41,4,9,320,320,5,4,25,41
8,0802,3,2022,24,2,2022,8,0802,31,28,4,1,320,320,5,2,25,97
1,0101,8,2022,18,3,2022,1,0103,68,63,5,4,68,320,5,5,25,21
9,0901,10,2022,28,7,2022,8,0805,26,32,1,4,320,320,9,4,25,32
1,0101,7,2022,4,5,2022,1,0106,43,33,4,4,320,320,5,5,25,23
1,0101,9,2022,29,8,2022,1,0108,42,46,4,4,320,320,5,6,25,24
1,0101,7,2022,2,6,2022,1,0108,42,40,4,4,320,320,5,5,25,26
1,0108,8,2022,10,6,2022,1,0108,48,46,9,9,320,340,9,4,25,97
19,1911,12,2022,9,12,2022,14,1415,37,31,4,4,320,320,5,5,25,23
1,0101,3,2023,18,10,2022,1,0101,26,26,4,4,320,320,5,5,26,01
1,0101,3,2022,8,2,2022,1,0101,42,43,4,4,320,320,5,9,26,21
1,0101,9,2022,27,5,2022,1,0101,39,37,4,5,320,320,5,5,26,21
1,0101,4,2022,10,3,2022,1,0101,42,42,4,4,320,320,6,5,26,22
1,0101,11,2022,13,10,2022,1,0101,46,41,4,4,320,320,5,4,26,23
1,0101,6,2022,11,2,2022,1,0101,999,999,9,9,320,9999,9,9,26,23
1,0101,7,2022,24,6,2022,1,0101,39,32,4,4,320,320,5,5,26,24
8,0801,9,2022,23,8,2022,1,0101,999,999,9,9,340,320,1,9,26,24
1,0101,10,2022,6,10,2022,1,0101,48,39,9,4,320,320,9,5,26,24
1,0101,6,2022,17,5,2022,1,0101,35,33,4,4,320,320,5,5,26,24
1,0101,8,2022,2,8,2022,1,0101,41,41,4,4,320,320,9,9,26,26
1,0101,3,2022,14,1,2022,1,0101,67,43,4,4,320,320,5,5,26,26
3,0301,1,2023,11,10,2022,1,0101,43,35,4,4,320,320,5,5,26,26
1,0101,2,2022,28,2,2022,1,0101,37,38,4,4,320,320,5,5,26,26
1,0101,7,2022,24,6,2022,1,0101,48,41,4,4,320,320,5,5,26,26
1,0101,6,2022,6,6,2022,1,0101,42,40,4,4,320,320,5,5,26,26
1,0101,11,2022,19,10,2022,1,0101,49,37,4,4,320,320,6,5,26,26
1,0101,2,2023,22,12,2022,1,0101,40,38,4,4,320,320,6,5,26,26
1,0101,3,2022,11,3,2022,1,0101,42,35,9,4,320,320,9,5,26,26
1,0101,6,2023,9,3,2022,1,0101,53,45,4,4,320,320,9,5,26,26
1,0101,7,2022,1,6,2022,1,0101,45,45,4,4,320,320,5,5,26,26
1,0101,7,2022,1,6,2022,1,0101,40,39,9,4,320,320,5,5,26,26
