DEPREG,MUPREG,MESREG,AÑOREG,DIAOCU,MESOCU,AÑOOCU,DEPOCU,MUPOCU,EDADHOM,EDADMUJ,PPERHOM,PPERMUJ,NACHOM,NACMUJ,ESCHOM,ESCMUJ,CIUOHOM,CIUOMUJ
1,0102,11,2019,31,5,2019,1,0101,999,999,9,9,320,320,9,9,24,97
1,0101,11,2019,14,5,2019,1,0108,999,999,9,9,320,320,9,9,24,97
1,0101,6,2019,5,6,2019,1,0101,42,31,4,9,320,780,9,1,24,97
1,0101,3,2019,14,3,2019,1,0101,38,38,4,4,320,320,5,4,25,97
1,0115,3,2019,6,3,2019,1,0101,32,29,4,4,320,320,5,4,25,97
1,0101,9,2019,10,9,2019,1,0101,36,33,4,4,320,320,5,4,25,97
1,0101,11,2019,21,6,2019,1,0101,45,37,4,4,320,320,5,4,25,97
3,0308,9,2019,23,7,2019,1,0106,37,32,4,4,320,320,5,4,25,97
6,0608,10,2019,14,10,2019,6,0607,44,33,4,4,320,320,5,5,25,97
1,0101,7,2019,4,7,2019,1,0101,53,59,9,1,320,320,9,1,25,97
1,0101,12,2019,5,11,2019,1,0101,999,999,9,9,320,320,9,9,25,97
1,0111,10,2019,30,9,2019,1,0101,999,999,9,9,1021,320,9,9,25,97
10,1017,9,2019,17,7,2019,10,1017,57,35,1,1,320,320,2,3,26,97
2,0201,7,2019,29,5,2019,2,0205,83,999,4,4,320,320,2,1,26,97
1,0101,4,2019,6,3,2019,1,0107,29,32,4,9,320,320,2,9,26,97
1,0101,2,2020,20,12,2019,3,0306,31,19,4,4,320,320,2,3,26,97
1,0113,6,2019,17,5,2019,5,0501,49,30,4,4,320,320,3,3,26,97
3,0301,5,2019,26,4,2019,5,0501,33,32,4,5,320,320,4,5,26,97
1,0101,8,2019,17,7,2019,1,0101,41,39,4,4,320,320,5,5,26,97
1,0101,8,2019,2,8,2019,1,0102,49,41,4,4,320,320,5,5,26,97
1,0106,5,2019,25,2,2019,1,0101,48,46,4,4,320,320,5,5,26,97
9,0901,5,2019,11,1,2019,9,0901,43,37,9,9,320,320,5,1,26,97
1,0101,3,2019,21,1,2019,1,0101,33,31,4,4,320,320,5,4,26,97
1,0105,8,2019,19,6,2019,1,0113,29,29,4,5,320,320,5,4,26,97
16,1601,8,2019,25,1,2019,16,1601,32,29,1,1,320,320,5,4,26,97
7,0701,9,2019,23,7,2019,7,0701,40,36,4,4,320,320,5,4,26,97
1,0101,11,2019,17,5,2019,1,0101,42,39,4,4,320,320,5,4,26,97
1,0101,12,2019,3,7,2019,1,0101,42,33,4,4,320,320,5,4,26,97
1,0101,12,2019,4,11,2019,1,0103,43,35,4,4,320,320,5,4,26,97
9,0920,3,2019,13,2,2019,1,0101,43,28,4,4,320,320,5,5,26,97
1,0101,6,2019,6,3,2019,1,0101,43,33,4,4,320,320,5,5,26,97
1,0101,8,2019,10,7,2019,1,0101,36,36,4,4,320,320,5,5,26,97
3,0303,10,2019,16,1,2019,1,0101,33,33,4,4,320,320,5,5,26,97
16,1603,12,2019,14,10,2019,16,1603,41,40,4,4,320,320,5,5,26,97
9,0901,7,2019,4,7,2019,16,1603,999,999,1,9,320,320,5,9,26,97
2,0201,9,2019,26,8,2019,2,0201,42,24,4,4,320,320,5,9,26,97
7,0701,8,2019,27,6,2019,7,0701,60,42,4,4,320,720,5,9,26,97
1,0103,5,2019,8,2,2019,1,0101,34,26,4,4,320,320,5,4,26,97
18,1802,12,2019,30,8,2019,1,0101,28,25,4,4,320,320,5,4,26,97
1,0101,10,2019,13,2,2019,1,0101,50,46,4,4,484,1026,5,5,26,97
9,0901,2,2020,6,12,2019,9,0901,63,51,1,4,320,320,5,4,26,97
9,0901,8,2019,11,6,2019,9,0901,51,49,4,4,320,320,5,4,26,97
1,0103,5,2019,14,3,2019,1,0101,31,27,4,4,320,320,5,5,26,97
1,0106,6,2019,14,5,2019,1,0101,32,44,4,4,320,320,5,5,26,97
1,0101,8,2019,13,5,2019,1,0101,34,35,4,4,320,320,5,5,26,97
1,0108,8,2019,30,7,2019,1,0108,42,48,4,9,320,320,5,1,26,97
1,0101,6,2019,25,4,2019,1,0101,42,39,4,4,320,320,5,5,26,97
1,0101,9,2019,23,5,2019,9,0901,999,999,9,9,320,320,9,9,26,97
22,2202,2,2020,6,12,2019,22,2202,33,25,1,4,320,320,9,9,26,97
3,0302,3,2019,6,2,2019,1,0101,999,999,9,9,320,320,9,9,26,97
1,0106,7,2019,25,5,2019,1,0101,999,999,9,9,192,320,9,1,26,97
1,0112,10,2019,27,8,2019,1,0101,39,41,9,9,320,380,9,1,26,97
1,0101,3,2019,14,2,2019,1,0101,41,36,4,4,320,320,9,4,26,97
1,0101,7,2019,4,7,2019,1,0101,999,999,9,9,320,320,9,9,26,97
17,1703,1,2020,27,12,2019,17,1703,48,49,9,9,320,320,9,1,26,97
6,0601,11,2019,17,9,2019,6,0613,32,36,4,9,320,320,9,4,26,97
5,0507,8,2019,20,5,2019,14,1412,56,40,4,4,320,320,4,2,31,97
1,0101,8,2019,21,6,2019,1,0101,28,23,4,4,320,320,4,3,31,97
1,0101,6,2019,15,5,2019,1,0101,42,999,4,9,320,320,4,9,31,97
1,0113,5,2019,6,5,2019,1,0101,29,35,4,4,320,320,4,2,31,97
12,1202,8,2019,27,5,2019,12,1202,999,999,9,9,320,320,4,1,31,97
12,1207,10,2019,16,8,2019,12,1207,28,23,1,4,320,320,4,2,31,97
18,1805,4,2019,4,3,2019,18,1805,29,20,4,4,320,320,4,2,31,97
12,1212,6,2019,16,4,2019,12,1222,29,28,4,4,320,320,4,2,31,97
18,1805,10,2019,21,5,2019,18,1805,53,29,4,4,320,320,4,2,31,97
19,1901,1,2020,2,8,2019,19,1911,44,44,4,4,320,320,4,2,31,97
18,1801,7,2019,8,7,2019,22,2202,32,34,4,4,320,320,4,3,31,97
19,1908,10,2019,27,6,2019,1,0115,27,29,4,4,320,320,4,3,31,97
13,1303,11,2019,9,7,2019,13,1301,28,22,4,4,320,320,4,3,31,97
5,0502,12,2019,23,8,2019,5,0502,51,45,4,4,320,320,4,3,31,97
9,0901,5,2019,30,4,2019,9,0901,30,23,5,4,320,320,4,4,31,97
18,1804,12,2019,9,9,2019,18,1804,31,23,4,4,320,320,4,4,31,97
5,0509,3,2020,18,11,2019,5,0509,33,31,4,4,320,320,4,3,31,97
21,2101,6,2019,16,5,2019,2,0207,39,29,4,9,320,840,4,1,31,97
6,0614,7,2019,23,5,2019,6,0603,35,34,4,9,320,320,4,1,31,97
11,1101,12,2019,16,7,2019,11,1109,27,24,4,4,320,320,4,2,31,97
9,0914,2,2019,10,1,2019,9,0901,30,24,4,4,320,320,4,3,31,97
15,1501,3,2019,25,2,2019,15,1507,29,27,4,4,320,320,4,3,31,97
1,0103,4,2019,28,3,2019,12,1209,26,23,4,1,320,320,4,3,31,97
12,1201,6,2019,21,3,2019,12,1201,28,23,4,4,320,320,4,3,31,97
11,1101,7,2019,11,6,2019,11,1101,34,31,4,4,320,320,4,3,31,97
5,0504,2,2020,6,12,2019,5,0504,30,22,4,4,320,320,4,3,31,97
9,0901,11,2019,8,10,2019,9,0901,33,33,4,5,320,320,4,4,31,97
9,0921,5,2019,20,5,2019,9,0920,25,23,4,5,320,320,4,4,31,97
3,0301,11,2019,25,6,2019,3,0301,37,26,4,5,320,320,4,4,31,97
9,0920,1,2020,29,11,2019,9,0917,27,27,4,4,320,320,4,4,31,97
13,1301,7,2019,12,2,2019,13,1301,29,23,9,4,484,320,4,5,31,97
5,0501,3,2019,28,1,2019,5,0501,34,30,4,4,320,320,4,9,31,97
1,0115,9,2019,23,8,2019,1,0101,55,48,9,9,320,320,4,2,31,97
1,0106,9,2019,19,9,2019,9,0920,29,29,4,4,320,320,4,4,31,97
1,0103,4,2020,30,9,2019,1,0103,29,22,4,4,320,320,4,3,31,97
1,0101,12,2019,29,10,2019,1,0101,33,32,4,9,320,718,4,1,31,97
1,0101,8,2019,24,5,2019,1,0101,34,25,4,4,320,320,4,4,31,97
9,0901,6,2019,26,4,2019,9,0901,34,35,4,4,320,320,5,4,31,97
9,0901,3,2019,13,3,2019,9,0901,24,20,1,1,320,320,5,3,31,97
9,0901,7,2019,9,7,2019,9,0901,37,34,1,4,320,320,5,4,31,97
1,0107,6,2019,17,5,2019,5,0510,37,27,4,4,320,320,5,4,31,97
9,0901,1,2020,18,10,2019,9,0910,999,49,9,9,320,320,9,2,31,97
21,2101,9,2019,24,7,2019,1,0104,35,23,4,4,320,320,9,3,31,97
1,0101,12,2019,25,10,2019,5,0501,33,29,4,4,320,320,9,4,31,97
22,2201,9,2019,12,6,2019,22,2203,999,999,9,9,320,320,9,9,31,97
18,1805,9,2019,23,4,2019,18,1805,999,999,9,9,320,320,9,9,31,97
1,0103,9,2019,7,3,2019,1,0101,999,999,9,9,320,320,9,9,31,97
21,2101,10,2019,23,9,2019,21,2101,34,32,9,9,320,320,9,1,31,97
4,0401,12,2019,26,8,2019,1,0101,35,999,9,9,320,320,9,9,31,97
9,0901,1,2019,9,1,2019,1,0101,999,999,9,9,320,320,9,9,31,97
1,0101,5,2019,6,3,2019,1,0101,999,999,9,9,320,320,9,9,31,97
1,0107,6,2019,14,5,2019,10,1010,999,999,9,9,320,320,9,9,31,97
1,0101,9,2019,4,7,2019,1,0101,999,999,9,9,320,320,9,9,31,97
9,0901,5,2019,19,3,2019,9,0901,36,42,4,4,320,320,9,5,31,97
19,1901,7,2019,21,6,2019,19,1905,30,31,4,4,320,320,9,9,31,97
8,0801,8,2019,11,7,2019,8,0801,27,32,9,4,320,320,4,4,32,97
1,0101,12,2019,24,7,2019,15,1505,33,28,4,9,320,320,4,1,32,97
10,1021,9,2019,13,6,2019,11,1104,28,25,4,4,320,320,4,2,32,97
1,0101,7,2019,10,4,2019,1,0101,29,29,4,4,320,320,4,3,32,97
12,1225,11,2019,5,11,2019,12,1225,30,27,4,4,320,320,4,3,32,97
17,1710,1,2020,5,12,2019,17,1710,29,28,4,4,320,320,4,4,32,97
1,0114,2,2020,4,12,2019,1,0114,27,48,4,4,320,320,4,5,32,97
13,1308,12,2019,27,11,2019,13,1308,42,31,1,1,320,320,5,2,32,97
11,1101,11,2019,7,5,2019,11,1101,31,29,4,4,320,320,4,2,33,97
21,2101,8,2019,12,7,2019,21,2101,30,28,4,5,320,320,4,3,33,97
9,0920,11,2019,7,6,2019,9,0920,30,23,4,4,320,320,4,3,33,97
11,1101,7,2019,15,5,2019,11,1104,27,28,4,4,320,320,4,4,33,97
1,0101,2,2020,30,10,2019,1,0101,999,999,9,9,320,320,4,9,33,97
14,1416,3,2019,4,3,2019,14,1416,28,26,4,1,320,320,4,3,33,97
14,1408,9,2019,10,4,2019,14,1408,30,24,1,1,320,320,4,3,33,97
11,1101,7,2019,5,6,2019,11,1101,28,26,4,4,320,320,4,4,33,97
7,0701,10,2019,11,9,2019,7,0710,27,29,4,4,320,320,4,4,33,97
7,0701,11,2019,14,8,2019,7,0705,24,22,1,1,320,320,4,4,33,97
17,1701,1,2020,20,11,2019,17,1703,30,26,4,4,320,320,4,4,33,97
1,0101,3,2019,19,3,2019,1,0101,37,30,4,4,320,320,4,5,33,97
17,1708,10,2019,17,7,2019,1,0101,38,37,4,4,320,320,4,3,33,97
19,1903,9,2019,16,5,2019,20,2001,38,30,4,4,320,320,5,5,33,97
4,0416,3,2019,22,2,2019,4,0416,41,30,4,4,320,320,5,4,33,97
1,0115,12,2019,25,6,2019,3,0302,33,32,4,4,320,320,5,4,33,97
22,2201,1,2020,12,7,2019,22,2203,35,28,4,4,320,320,5,4,33,97
21,2101,12,2019,8,10,2019,21,2106,999,999,9,9,320,320,9,9,33,97
1,0101,3,2020,22,10,2019,1,0101,999,999,9,9,320,320,9,1,33,97
1,0101,5,2019,1,5,2019,1,0101,31,30,9,9,320,320,1,1,34,97
1,0101,8,2019,9,7,2019,1,0101,58,48,4,4,320,320,2,5,34,97
8,0801,8,2019,13,8,2019,8,0801,999,999,9,9,320,320,4,1,34,97
22,2201,9,2019,6,8,2019,22,2201,43,41,4,4,320,320,4,1,34,97
13,1301,8,2019,24,1,2019,13,1316,47,49,1,1,320,320,4,2,34,97
5,0501,4,2019,3,1,2019,5,0501,47,44,4,4,320,320,4,2,34,97
22,2201,7,2019,20,3,2019,22,2201,33,24,4,4,320,320,4,2,34,97
5,0509,12,2019,18,9,2019,5,0509,29,27,4,4,320,320,4,2,34,97
3,0309,1,2020,3,12,2019,3,0306,55,55,4,4,320,320,4,2,34,97
1,0101,5,2019,12,4,2019,1,0101,51,37,9,4,320,320,4,3,34,97
1,0115,8,2019,1,8,2019,1,0115,34,23,4,4,320,320,4,3,34,97
5,0506,1,2020,6,12,2019,5,0506,66,35,4,4,320,320,4,3,34,97
19,1905,12,2019,2,10,2019,19,1905,31,29,4,4,320,320,4,4,34,97
1,0101,3,2019,19,2,2019,1,0101,36,32,4,4,320,320,4,4,34,97
1,0117,7,2019,11,7,2019,1,0117,27,25,4,4,320,320,4,4,34,97
1,0101,8,2019,24,7,2019,1,0101,47,48,4,4,320,320,4,4,34,97
2,0201,6,2019,23,5,2019,2,0207,35,36,4,4,320,320,4,9,34,97
1,0106,9,2019,2,7,2019,1,0101,38,31,4,9,320,320,4,9,34,97
12,1215,2,2020,30,10,2019,12,1215,28,27,4,4,320,320,4,9,34,97
1,0103,6,2019,25,4,2019,1,0103,30,23,4,4,320,320,4,3,34,97
21,2101,6,2019,3,6,2019,1,0101,51,40,4,4,400,320,4,5,34,97
3,0312,1,2020,26,12,2019,3,0312,30,24,4,4,320,320,4,2,34,97
15,1503,3,2020,6,5,2019,16,1601,37,32,4,4,320,320,4,3,34,97
1,0101,5,2019,26,4,2019,1,0110,31,26,4,9,320,320,4,1,34,97
1,0115,6,2019,30,5,2019,17,1703,25,25,4,4,320,320,4,3,34,97
10,1017,7,2019,8,4,2019,10,1017,31,26,1,1,320,320,4,3,34,97
18,1801,9,2019,22,7,2019,18,1804,33,34,4,4,320,320,4,3,34,97
1,0114,9,2019,13,9,2019,1,0114,28,21,4,4,840,320,4,4,34,97
1,0101,12,2019,11,5,2019,1,0105,27,21,4,5,320,320,4,4,34,97
4,0401,4,2019,15,3,2019,4,0406,21,22,5,9,320,320,4,4,34,97
17,1703,5,2019,5,4,2019,17,1701,30,26,4,4,320,320,4,4,34,97
13,1301,2,2020,3,6,2019,13,1304,39,21,4,4,320,320,4,4,34,97
19,1903,2,2020,5,2,2019,19,1903,31,26,4,4,320,320,4,4,34,97
1,0101,7,2019,24,1,2019,3,0301,49,49,4,4,320,320,4,9,34,97
1,0115,7,2019,18,3,2019,1,0115,38,999,4,9,320,320,4,9,34,97
1,0101,3,2019,15,3,2019,1,0101,31,29,4,9,320,320,4,4,34,97
1,0106,6,2019,30,5,2019,1,0101,30,24,4,4,320,320,4,3,34,97
3,0301,5,2019,11,3,2019,3,0301,31,30,4,4,320,320,4,4,34,97
7,0701,12,2019,23,7,2019,7,0701,31,27,4,4,320,320,4,4,34,97
1,0101,6,2019,22,4,2019,1,0101,31,32,4,9,320,320,4,5,34,97
16,1601,11,2019,11,7,2019,16,1609,33,28,4,4,320,320,5,4,34,97
1,0106,5,2019,3,4,2019,1,0101,40,44,4,4,320,320,5,3,34,97
1,0101,11,2019,23,7,2019,1,0101,999,999,9,9,320,320,9,9,34,97
5,0501,10,2019,4,1,2019,5,0501,999,999,9,9,320,320,9,9,34,97
1,0103,10,2019,19,8,2019,1,0101,999,999,9,9,320,320,9,9,34,97
1,0101,11,2019,26,7,2019,1,0108,33,31,9,4,840,320,9,5,34,97
1,0101,7,2019,2,7,2019,1,0101,27,26,9,9,320,320,4,1,35,97
1,0101,10,2019,25,9,2019,1,0108,59,55,4,4,320,340,4,1,35,97
11,1101,1,2020,11,9,2019,6,0608,30,25,4,9,320,840,4,1,35,97
1,0101,2,2020,28,11,2019,1,0101,34,25,9,4,320,320,4,2,35,97
1,0113,11,2019,12,6,2019,1,0101,39,28,9,4,320,320,4,2,35,97
22,2202,1,2020,13,9,2019,22,2202,43,32,4,4,320,320,4,2,35,97
1,0101,2,2019,16,1,2019,1,0103,30,26,4,4,320,320,4,3,35,97
5,0511,5,2019,28,3,2019,5,0511,37,25,4,4,320,320,4,3,35,97
1,0101,6,2019,19,3,2019,1,0101,30,29,4,4,320,320,4,3,35,97
1,0106,6,2019,3,6,2019,1,0101,31,28,4,4,320,320,4,3,35,97
1,0101,7,2019,5,2,2019,1,0108,31,27,4,4,320,320,4,3,35,97
13,1301,8,2019,8,4,2019,1,0101,38,26,4,4,320,320,4,3,35,97
19,1902,3,2019,13,2,2019,19,1902,26,23,4,4,320,320,4,4,35,97
1,0104,8,2019,20,8,2019,15,1503,29,31,1,4,320,320,4,4,35,97
9,0901,10,2019,30,9,2019,9,0901,30,24,4,4,320,320,4,4,35,97
1,0110,1,2020,27,11,2019,1,0101,50,43,4,4,320,320,4,4,35,97
2,0201,1,2020,11,12,2019,2,0207,30,23,4,4,320,320,4,9,35,97
1,0111,3,2020,3,8,2019,1,0117,31,25,4,4,320,320,4,9,35,97
1,0104,6,2019,21,2,2019,1,0101,40,34,4,9,320,320,4,1,35,97
9,0901,4,2019,26,4,2019,9,0901,42,39,4,4,320,320,4,1,35,97
1,0103,7,2019,10,6,2019,1,0108,999,999,9,9,320,320,4,1,35,97
21,2101,5,2019,29,3,2019,21,2101,28,33,9,9,320,320,4,1,35,97
1,0101,6,2019,1,4,2019,1,0108,52,48,4,9,320,320,4,1,35,97
1,0111,2,2020,14,6,2019,1,0101,35,28,4,1,320,320,4,2,35,97
6,0611,4,2019,13,2,2019,6,0611,35,27,4,4,320,320,4,3,35,97
1,0101,1,2020,19,11,2019,7,0704,33,24,4,4,320,320,4,3,35,97
1,0101,3,2020,11,3,2019,1,0101,26,23,4,4,320,320,4,3,35,97
1,0101,8,2019,16,7,2019,22,2217,37,26,4,4,320,320,4,4,35,97
1,0105,9,2019,20,2,2019,1,0101,25,22,4,4,320,320,4,4,35,97
1,0101,3,2019,14,1,2019,1,0101,28,30,4,4,320,320,4,4,35,97
1,0101,3,2019,31,1,2019,1,0101,29,29,4,4,320,320,4,4,35,97
1,0101,4,2019,20,2,2019,1,0101,33,29,4,4,320,320,4,4,35,97
1,0101,4,2019,7,2,2019,3,0310,38,34,4,4,320,320,4,4,35,97
1,0103,5,2019,3,5,2019,1,0101,39,31,4,4,320,320,4,4,35,97
4,0401,6,2019,12,6,2019,3,0302,28,28,4,4,320,320,4,4,35,97
1,0101,7,2019,12,6,2019,1,0101,34,32,4,4,320,320,4,4,35,97
7,0701,8,2019,12,7,2019,7,0710,38,19,4,4,320,320,4,4,35,97
1,0101,8,2019,3,7,2019,12,1217,44,32,4,4,320,320,4,4,35,97
7,0714,9,2019,8,7,2019,7,0714,38,19,4,4,320,320,4,4,35,97
1,0112,10,2019,4,7,2019,1,0101,22,20,4,4,320,320,4,4,35,97
10,1019,10,2019,11,9,2019,10,1019,26,24,4,4,320,320,4,4,35,97
1,0101,11,2019,23,7,2019,1,0101,34,34,4,4,320,320,4,4,35,97
1,0101,12,2019,12,4,2019,1,0101,55,51,4,9,320,320,4,4,35,97
1,0101,1,2020,14,10,2019,1,0101,32,30,4,4,320,320,4,4,35,97
1,0101,1,2020,2,4,2019,1,0101,31,27,4,4,320,320,4,4,35,97
4,0401,2,2020,16,12,2019,4,0412,29,27,1,4,320,320,4,4,35,97
1,0106,8,2019,5,7,2019,1,0101,999,999,9,9,320,320,4,9,35,97
1,0101,12,2019,7,8,2019,1,0108,35,999,9,9,320,320,4,9,35,97
1,0101,9,2019,23,8,2019,1,0101,66,999,4,9,320,320,4,9,35,97
6,0609,12,2019,13,8,2019,6,0609,33,22,4,9,320,320,4,9,35,97
1,0101,11,2019,8,4,2019,1,0101,32,45,9,4,192,320,4,1,35,97
18,1801,12,2019,19,9,2019,18,1801,36,36,4,4,320,320,4,4,35,97
15,1504,3,2020,9,4,2019,16,1601,36,43,9,4,320,320,4,4,35,97
17,1705,12,2019,1,10,2019,1,0101,35,24,4,4,320,320,4,4,35,97
1,0101,5,2019,24,4,2019,1,0101,31,31,4,4,320,320,4,4,35,97
1,0101,7,2019,18,6,2019,1,0108,27,25,4,4,320,320,4,4,35,97
1,0101,10,2019,1,8,2019,10,1004,999,48,4,4,320,320,5,4,35,97
9,0901,12,2019,2,12,2019,8,0802,34,28,4,4,320,320,5,3,35,97
1,0101,8,2019,13,8,2019,1,0101,39,35,4,4,320,320,5,5,35,97
1,0101,11,2019,14,6,2019,1,0101,999,45,9,9,320,320,9,1,35,97
1,0101,6,2019,12,6,2019,1,0101,30,25,4,4,320,320,9,4,35,97
1,0101,4,2019,13,2,2019,1,0101,999,999,9,9,320,320,9,9,35,97
4,0415,6,2019,20,3,2019,1,0101,999,999,9,9,320,320,9,9,35,97
1,0106,8,2019,7,5,2019,1,0101,999,999,9,9,320,320,9,9,35,97
9,0920,10,2019,20,8,2019,9,0920,999,999,9,9,320,320,9,9,35,97
1,0101,10,2019,7,10,2019,1,0101,999,999,9,9,320,320,9,9,35,97
1,0101,11,2019,10,10,2019,16,1601,999,999,9,9,320,320,9,9,35,97
1,0106,2,2020,12,6,2019,1,0101,999,999,9,9,320,320,9,9,35,97
1,0101,11,2019,24,10,2019,1,0101,999,999,9,9,320,320,9,9,35,97
18,1801,7,2019,9,4,2019,18,1801,32,32,4,4,320,320,4,2,41,97
10,1008,8,2019,24,5,2019,10,1008,999,999,9,9,320,320,9,9,41,97
1,0101,8,2019,3,5,2019,1,0101,25,23,1,4,320,320,3,3,42,97
1,0101,1,2020,16,12,2019,1,0101,36,34,4,4,320,320,3,3,42,97
19,1901,9,2019,28,2,2019,19,1901,31,23,4,4,320,320,4,3,42,97
9,0901,1,2020,29,8,2019,9,0901,22,22,1,4,320,320,4,3,42,97
1,0106,7,2019,26,6,2019,1,0101,27,27,4,9,320,320,4,4,42,97
6,0614,7,2019,28,5,2019,6,0614,31,20,4,4,320,320,4,3,42,97
1,0101,8,2019,21,5,2019,1,0101,30,27,4,4,320,320,4,4,42,97
1,0115,9,2019,18,9,2019,1,0115,30,30,4,4,320,320,4,4,42,97
1,0106,7,2019,2,7,2019,1,0115,26,24,4,4,320,320,4,4,42,97
1,0101,2,2020,23,9,2019,1,0103,33,43,4,4,320,320,4,4,42,97
1,0101,5,2019,11,4,2019,1,0101,25,27,4,4,320,320,4,4,42,97
19,1901,10,2019,18,9,2019,19,1901,23,23,4,4,320,320,4,5,42,97
1,0101,1,2020,26,11,2019,1,0101,999,999,9,9,320,320,9,9,42,97
1,0101,9,2019,3,9,2019,1,0101,29,26,4,4,320,320,9,4,42,97
1,0101,3,2019,11,2,2019,1,0101,29,999,4,9,320,320,3,1,43,97
1,0116,7,2019,14,6,2019,1,0116,29,24,4,4,320,320,3,4,43,97
1,0117,5,2019,4,3,2019,1,0117,37,33,4,4,320,320,3,2,43,97
1,0115,9,2019,11,9,2019,1,0101,35,40,4,1,320,320,3,5,43,97
21,2101,4,2019,22,2,2019,4,0407,57,999,1,1,320,320,4,1,43,97
7,0701,7,2019,6,5,2019,7,0704,999,999,9,9,320,320,4,1,43,97
6,0606,5,2019,7,3,2019,1,0101,42,44,4,9,320,720,4,1,43,97
1,0101,3,2019,22,3,2019,1,0101,53,41,4,4,320,320,4,2,43,97
16,1604,5,2019,15,2,2019,16,1604,30,28,1,4,320,320,4,2,43,97
12,1217,8,2019,30,4,2019,12,1217,37,37,4,4,320,320,4,2,43,97
19,1902,8,2019,31,5,2019,19,1902,24,38,4,4,320,320,4,2,43,97
2,0201,9,2019,27,8,2019,2,0205,31,28,4,4,320,320,4,2,43,97
1,0114,11,2019,21,8,2019,1,0101,30,29,4,4,320,320,4,2,43,97
17,1705,11,2019,4,11,2019,14,1415,30,22,1,1,320,320,4,2,43,97
18,1801,1,2020,3,12,2019,19,1910,28,18,4,4,320,320,4,2,43,97
5,0510,1,2020,19,2,2019,5,0509,49,40,4,4,320,320,4,2,43,97
1,0116,3,2019,11,3,2019,1,0116,24,24,4,4,320,320,4,3,43,97
9,0914,3,2019,26,3,2019,9,0914,28,24,1,1,320,320,4,3,43,97
19,1911,6,2019,7,5,2019,19,1911,22,28,4,4,320,320,4,3,43,97
7,0701,8,2019,15,7,2019,7,0701,31,25,1,1,320,320,4,3,43,97
1,0101,8,2019,19,6,2019,1,0116,33,35,4,4,320,320,4,3,43,97
17,1705,12,2019,3,12,2019,17,1706,39,32,4,4,320,320,4,3,43,97
1,0101,2,2020,20,9,2019,16,1615,30,24,1,1,320,320,4,3,43,97
1,0106,8,2019,25,2,2019,1,0101,49,55,4,4,320,320,4,4,43,97
1,0101,7,2019,27,3,2019,1,0101,47,44,4,4,320,320,4,4,43,97
1,0101,9,2019,29,8,2019,3,0309,37,39,4,4,320,320,4,4,43,97
7,0713,12,2019,22,10,2019,7,0713,42,40,1,1,320,320,4,4,43,97
2,0201,10,2019,27,8,2019,1,0101,61,56,4,5,320,320,4,5,43,97
1,0113,5,2019,6,3,2019,1,0101,999,999,9,9,320,320,4,9,43,97
1,0114,6,2019,30,3,2019,1,0114,999,999,9,9,320,320,4,9,43,97
19,1901,8,2019,11,6,2019,19,1901,35,30,4,4,320,320,4,9,43,97
1,0111,9,2019,2,9,2019,1,0101,999,999,9,9,320,320,4,1,43,97
1,0101,8,2019,15,4,2019,1,0101,41,41,4,9,320,320,4,1,43,97
7,0718,10,2019,16,10,2019,7,0718,42,41,4,9,320,320,4,1,43,97
1,0114,1,2020,2,7,2019,1,0101,35,32,4,4,320,320,4,1,43,97
1,0101,1,2020,19,11,2019,22,2205,32,23,4,4,320,320,4,1,43,97
9,0920,1,2020,29,7,2019,9,0920,34,28,4,9,320,320,4,1,43,97
9,0921,10,2019,2,8,2019,9,0921,28,20,4,4,320,320,4,3,43,97
1,0117,4,2019,23,1,2019,1,0117,36,27,4,9,320,320,4,3,43,97
6,0601,2,2019,3,1,2019,6,0602,40,26,4,4,320,320,4,3,43,97
1,0101,5,2019,6,5,2019,22,2208,34,30,4,4,320,320,4,3,43,97
9,0901,5,2019,23,5,2019,12,1229,29,27,4,4,320,320,4,3,43,97
9,0911,7,2019,31,5,2019,11,1109,25,26,4,1,320,320,4,3,43,97
17,1712,9,2019,18,7,2019,17,1706,40,35,4,4,320,320,4,3,43,97
13,1301,9,2019,8,4,2019,13,1301,27,26,4,4,320,320,4,3,43,97
10,1003,10,2019,5,6,2019,11,1106,39,28,4,4,320,320,4,3,43,97
1,0101,11,2019,11,10,2019,1,0101,28,30,4,4,320,320,4,3,43,97
14,1420,1,2020,5,11,2019,14,1420,38,31,4,4,320,320,4,3,43,97
1,0115,1,2020,27,11,2019,1,0115,24,24,4,4,320,320,4,4,43,97
3,0301,2,2019,21,1,2019,3,0303,33,33,4,4,320,320,4,4,43,97
4,0401,2,2019,15,1,2019,4,0416,32,27,4,4,320,320,4,4,43,97
15,1501,3,2019,1,2,2019,15,1507,30,26,4,4,320,320,4,4,43,97
5,0501,4,2019,18,3,2019,1,0101,40,36,4,4,320,320,4,4,43,97
1,0101,4,2019,28,3,2019,1,0101,35,29,4,4,320,320,4,4,43,97
12,1201,5,2019,12,3,2019,12,1201,28,25,4,4,320,320,4,4,43,97
1,0101,5,2019,13,3,2019,1,0115,28,27,4,4,320,320,4,4,43,97
1,0101,6,2019,26,4,2019,1,0101,39,28,4,4,320,320,4,4,43,97
16,1612,6,2019,26,4,2019,16,1613,37,29,4,4,320,320,4,4,43,97
1,0101,6,2019,27,5,2019,1,0101,34,30,4,4,320,320,4,4,43,97
9,0901,7,2019,10,4,2019,9,0901,38,30,4,4,320,320,4,4,43,97
18,1801,7,2019,22,3,2019,18,1801,41,34,4,4,320,320,4,4,43,97
